time,sm_bank_20cm,sm_irr_10cm,temp_bank_20cm,temp_irr_10cm
2026-02-21 04:00:00,0.32,0.34,7.9,6.1
2026-02-21 05:00:00,0.319,0.339,9.5,7.2
2026-02-21 06:00:00,0.318,0.339,10.8,7.9
2026-02-21 07:00:00,0.317,0.338,11.5,8.4
2026-02-21 08:00:00,0.317,0.338,11.6,8.5
2026-02-21 09:00:00,0.317,0.338,11.1,8.2
2026-02-21 10:00:00,0.318,0.338,10.4,7.8
2026-02-21 11:00:00,0.318,0.339,9.6,7.4
2026-02-21 12:00:00,0.319,0.339,8.9,7
2026-02-21 13:00:00,0.319,0.339,8.2,6.6
2026-02-21 14:00:00,0.32,0.339,7.6,6.2
2026-02-21 15:00:00,0.32,0.34,7,5.9
2026-02-21 16:00:00,0.32,0.34,6.6,5.6
2026-02-21 17:00:00,0.32,0.34,6.1,5.4
2026-02-21 18:00:00,0.321,0.34,5.7,5.2
2026-02-21 19:00:00,0.321,0.34,5.4,5
2026-02-21 20:00:00,0.321,0.34,5.4,5
2026-02-21 21:00:00,0.321,0.34,5.5,5.1
2026-02-21 22:00:00,0.321,0.34,5.6,5.2
2026-02-21 23:00:00,0.32,0.34,5.9,5.3
2026-02-22 00:00:00,0.32,0.34,6.6,5.7
2026-02-22 01:00:00,0.319,0.34,7.5,6.3
2026-02-22 02:00:00,0.318,0.339,8.3,6.8
2026-02-22 03:00:00,0.318,0.339,8.7,7.2
2026-02-22 04:00:00,0.318,0.339,9.3,7.6
2026-02-22 05:00:00,0.317,0.338,10.2,8.2
2026-02-22 06:00:00,0.317,0.338,10.9,8.7
2026-02-22 07:00:00,0.316,0.338,11.1,8.8
2026-02-22 08:00:00,0.316,0.338,10.9,8.6
2026-02-22 09:00:00,0.317,0.338,10.2,8.2
2026-02-22 10:00:00,0.317,0.338,9.3,7.6
2026-02-22 11:00:00,0.318,0.339,8.4,7
2026-02-22 12:00:00,0.318,0.339,7.5,6.4
2026-02-22 13:00:00,0.319,0.339,6.6,5.9
2026-02-22 14:00:00,0.32,0.34,5.8,5.4
2026-02-22 15:00:00,0.32,0.34,5.1,5
2026-02-22 16:00:00,0.32,0.34,4.4,4.7
2026-02-22 17:00:00,0.321,0.34,3.8,4.3
2026-02-22 18:00:00,0.321,0.34,3.3,4.1
2026-02-22 19:00:00,0.321,0.34,2.9,3.8
2026-02-22 20:00:00,0.321,0.34,2.6,3.6
2026-02-22 21:00:00,0.321,0.34,2.3,3.4
2026-02-22 22:00:00,0.321,0.34,2.1,3.2
2026-02-22 23:00:00,0.321,0.34,1.9,3.1
2026-02-23 00:00:00,0.321,0.34,1.8,2.9
2026-02-23 01:00:00,0.321,0.34,2.1,3
2026-02-23 02:00:00,0.32,0.34,3.6,3.6
2026-02-23 03:00:00,0.319,0.339,5.5,4.8
2026-02-23 04:00:00,0.317,0.339,7.2,5.9
2026-02-23 05:00:00,0.316,0.338,8.7,6.9
2026-02-23 06:00:00,0.315,0.338,9.7,7.5
2026-02-23 07:00:00,0.315,0.337,10.4,7.9
2026-02-23 08:00:00,0.315,0.337,10.4,7.9
2026-02-23 09:00:00,0.315,0.337,9.7,7.5
2026-02-23 10:00:00,0.316,0.338,8.7,7
2026-02-23 11:00:00,0.317,0.338,7.8,6.4
2026-02-23 12:00:00,0.317,0.338,6.9,5.9
2026-02-23 13:00:00,0.318,0.339,6.1,5.4
2026-02-23 14:00:00,0.318,0.339,5.4,5.1
2026-02-23 15:00:00,0.319,0.339,4.9,4.8
2026-02-23 16:00:00,0.319,0.339,4.4,4.6
2026-02-23 17:00:00,0.319,0.339,4.1,4.4
2026-02-23 18:00:00,0.319,0.339,3.8,4.2
2026-02-23 19:00:00,0.319,0.339,3.4,4
2026-02-23 20:00:00,0.319,0.34,3.2,3.9
2026-02-23 21:00:00,0.319,0.34,3,3.8
2026-02-23 22:00:00,0.319,0.34,3,3.9
2026-02-23 23:00:00,0.319,0.34,3.1,3.9
2026-02-24 00:00:00,0.319,0.34,3.1,4
2026-02-24 01:00:00,0.319,0.34,3.2,4
2026-02-24 02:00:00,0.32,0.34,3.3,4
2026-02-24 03:00:00,0.321,0.341,3.5,4.2
2026-02-24 04:00:00,0.321,0.397,3.7,4.3
2026-02-24 05:00:00,0.347,0.41,3.9,4.4
2026-02-24 06:00:00,0.357,0.41,4.2,4.6
2026-02-24 07:00:00,0.362,0.41,4.4,4.7
2026-02-24 08:00:00,0.366,0.41,4.5,4.9
2026-02-24 09:00:00,0.368,0.41,4.6,4.9
2026-02-24 10:00:00,0.369,0.41,4.5,4.8
2026-02-24 11:00:00,0.368,0.409,4.4,4.8
2026-02-24 12:00:00,0.367,0.406,4.2,4.7
2026-02-24 13:00:00,0.367,0.404,3.8,4.4
2026-02-24 14:00:00,0.367,0.404,3.3,4.2
2026-02-24 15:00:00,0.366,0.403,2.9,3.9
2026-02-24 16:00:00,0.366,0.402,2.6,3.6
2026-02-24 17:00:00,0.364,0.402,2.4,3.4
2026-02-24 18:00:00,0.363,0.401,2.2,3.3
2026-02-24 19:00:00,0.363,0.399,2.1,3.1
2026-02-24 20:00:00,0.362,0.398,2,3
2026-02-24 21:00:00,0.361,0.398,1.9,3
2026-02-24 22:00:00,0.36,0.398,1.9,2.9
2026-02-24 23:00:00,0.36,0.398,1.8,2.9
2026-02-25 00:00:00,0.359,0.4,1.8,3.1
2026-02-25 01:00:00,0.36,0.4,2.4,3.6
2026-02-25 02:00:00,0.361,0.399,3.9,4.4
2026-02-25 03:00:00,0.36,0.398,6.1,5.5
2026-02-25 04:00:00,0.358,0.397,8.5,6.9
2026-02-25 05:00:00,0.355,0.394,11.1,8.5
2026-02-25 06:00:00,0.353,0.392,12.3,9.5
2026-02-25 07:00:00,0.352,0.391,12.5,9.8
2026-02-25 08:00:00,0.352,0.389,12.2,9.6
2026-02-25 09:00:00,0.351,0.388,11.4,9.2
2026-02-25 10:00:00,0.352,0.387,10.2,8.5
2026-02-25 11:00:00,0.352,0.386,9.1,7.8
2026-02-25 12:00:00,0.352,0.386,8.1,7.2
2026-02-25 13:00:00,0.352,0.386,7.2,6.6
2026-02-25 14:00:00,0.353,0.385,6.4,6
2026-02-25 15:00:00,0.353,0.385,5.7,5.6
2026-02-25 16:00:00,0.353,0.385,5,5.2
2026-02-25 17:00:00,0.353,0.384,4.5,4.9
2026-02-25 18:00:00,0.353,0.384,4.1,4.7
2026-02-25 19:00:00,0.353,0.384,3.8,4.5
2026-02-25 20:00:00,0.353,0.384,3.4,4.2
2026-02-25 21:00:00,0.353,0.384,3.2,4
2026-02-25 22:00:00,0.353,0.383,2.9,3.8
2026-02-25 23:00:00,0.353,0.383,2.8,3.7
2026-02-26 00:00:00,0.353,0.382,2.8,3.6
2026-02-26 01:00:00,0.352,0.382,4,4.1
2026-02-26 02:00:00,0.351,0.382,5.9,5.2
2026-02-26 03:00:00,0.349,0.381,7.9,6.4
2026-02-26 04:00:00,0.348,0.381,9.3,7.6
2026-02-26 05:00:00,0.347,0.38,10.2,8.3
2026-02-26 06:00:00,0.347,0.38,10.7,8.9
2026-02-26 07:00:00,0.347,0.379,10.6,9
2026-02-26 08:00:00,0.347,0.379,10.2,8.8
2026-02-26 09:00:00,0.347,0.379,9.7,8.5
2026-02-26 10:00:00,0.347,0.379,9.2,8.2
2026-02-26 11:00:00,0.347,0.378,8.8,7.9
2026-02-26 12:00:00,0.347,0.378,8.5,7.7
2026-02-26 13:00:00,0.347,0.378,8.2,7.5
2026-02-26 14:00:00,0.347,0.378,8,7.3
2026-02-26 15:00:00,0.347,0.378,7.8,7.2
2026-02-26 16:00:00,0.347,0.378,7.6,7.1
2026-02-26 17:00:00,0.347,0.378,7.5,7
2026-02-26 18:00:00,0.347,0.379,7.3,6.9
2026-02-26 19:00:00,0.349,0.4,7.2,6.8
2026-02-26 20:00:00,0.363,0.409,7.1,6.7
2026-02-26 21:00:00,0.366,0.409,7,6.7
2026-02-26 22:00:00,0.367,0.409,7,6.6
2026-02-26 23:00:00,0.367,0.408,7,6.6
2026-02-27 00:00:00,0.367,0.408,7.1,6.7
2026-02-27 01:00:00,0.366,0.407,7.6,7
2026-02-27 02:00:00,0.365,0.406,8.5,7.6
2026-02-27 03:00:00,0.364,0.405,9.4,8.3
2026-02-27 04:00:00,0.362,0.403,10.2,9
2026-02-27 05:00:00,0.361,0.402,10.5,9.3
2026-02-27 06:00:00,0.36,0.401,10.4,9.4
2026-02-27 07:00:00,0.359,0.4,10.7,9.5
2026-02-27 08:00:00,0.358,0.4,10.9,9.6
2026-02-27 09:00:00,0.358,0.399,10.7,9.5
2026-02-27 10:00:00,0.358,0.398,10,9
2026-02-27 11:00:00,0.358,0.397,9.2,8.4
2026-02-27 12:00:00,0.358,0.397,8.4,7.8
2026-02-27 13:00:00,0.358,0.396,7.7,7.3
2026-02-27 14:00:00,0.358,0.396,7,6.8
2026-02-27 15:00:00,0.358,0.396,6.4,6.4
2026-02-27 16:00:00,0.359,0.396,5.8,6
2026-02-27 17:00:00,0.359,0.396,5.2,5.6
2026-02-27 18:00:00,0.359,0.396,4.7,5.3
2026-02-27 19:00:00,0.359,0.395,4.2,4.9
2026-02-27 20:00:00,0.359,0.395,3.8,4.7
2026-02-27 21:00:00,0.359,0.395,3.6,4.5
2026-02-27 22:00:00,0.359,0.395,3.3,4.3
2026-02-27 23:00:00,0.359,0.394,3.2,4.2
2026-02-28 00:00:00,0.359,0.394,3.5,4.4
2026-02-28 01:00:00,0.358,0.394,5.1,5.1
2026-02-28 02:00:00,0.356,0.394,7.4,6.4
2026-02-28 03:00:00,0.354,0.393,9.9,8.1
2026-02-28 04:00:00,0.353,0.392,12.2,9.7
2026-02-28 05:00:00,0.351,0.39,13.9,11
2026-02-28 06:00:00,0.351,0.389,14.8,11.9
2026-02-28 07:00:00,0.35,0.388,14.9,12.1
2026-02-28 08:00:00,0.35,0.386,14.4,11.8
2026-02-28 09:00:00,0.35,0.385,13.3,11.2
2026-02-28 10:00:00,0.35,0.385,12.1,10.4
2026-02-28 11:00:00,0.35,0.384,11.2,9.8
2026-02-28 12:00:00,0.35,0.384,10.5,9.3
2026-02-28 13:00:00,0.35,0.383,9.8,8.8
2026-02-28 14:00:00,0.351,0.383,9,8.3
2026-02-28 15:00:00,0.351,0.383,8.3,7.7
2026-02-28 16:00:00,0.351,0.383,7.6,7.3
2026-02-28 17:00:00,0.351,0.383,7,6.9
2026-02-28 18:00:00,0.351,0.383,6.5,6.5
2026-02-28 19:00:00,0.351,0.383,6.1,6.3
2026-02-28 20:00:00,0.351,0.383,5.8,6.2
2026-02-28 21:00:00,0.351,0.383,5.5,5.9
2026-02-28 22:00:00,0.351,0.383,5.1,5.6
2026-02-28 23:00:00,0.351,0.383,4.7,5.4
2026-03-01 00:00:00,0.351,0.382,5.2,5.6
2026-03-01 01:00:00,0.35,0.382,6.7,6.3
2026-03-01 02:00:00,0.348,0.381,8.3,7.4
2026-03-01 03:00:00,0.347,0.38,9.7,8.5
2026-03-01 04:00:00,0.346,0.379,10.9,9.5
2026-03-01 05:00:00,0.345,0.378,12,10.4
2026-03-01 06:00:00,0.344,0.377,12.8,11.1
2026-03-01 07:00:00,0.344,0.377,12.8,11.2
2026-03-01 08:00:00,0.344,0.376,12.3,10.9
2026-03-01 09:00:00,0.344,0.376,11.7,10.5
2026-03-01 10:00:00,0.344,0.376,11,10
2026-03-01 11:00:00,0.344,0.375,10.5,9.6
2026-03-01 12:00:00,0.344,0.375,10.1,9.3
2026-03-01 13:00:00,0.344,0.375,9.8,9.1
2026-03-01 14:00:00,0.344,0.375,9.6,8.9
2026-03-01 15:00:00,0.344,0.376,9.3,8.8
2026-03-01 16:00:00,0.344,0.382,9,8.6
2026-03-01 17:00:00,0.344,0.41,8.7,8.3
2026-03-01 18:00:00,0.363,0.427,8.3,8.1
2026-03-01 19:00:00,0.378,0.43,8,7.9
2026-03-01 20:00:00,0.383,0.431,7.8,7.7
2026-03-01 21:00:00,0.384,0.431,7.7,7.6
2026-03-01 22:00:00,0.385,0.432,7.5,7.5
2026-03-01 23:00:00,0.385,0.432,7.5,7.5
2026-03-02 00:00:00,0.384,0.432,7.6,7.5
2026-03-02 01:00:00,0.384,0.432,7.8,7.7
2026-03-02 02:00:00,0.384,0.432,8.2,8
2026-03-02 03:00:00,0.383,0.432,8.6,8.2
2026-03-02 04:00:00,0.382,0.432,8.9,8.5
2026-03-02 05:00:00,0.383,0.431,9.1,8.7
2026-03-02 06:00:00,0.385,0.433,9.2,8.7
2026-03-02 07:00:00,0.386,0.434,9.2,8.8
2026-03-02 08:00:00,0.386,0.434,9.1,8.8
2026-03-02 09:00:00,0.387,0.435,8.9,8.6
2026-03-02 10:00:00,0.387,0.435,8.7,8.4
2026-03-02 11:00:00,0.388,0.435,8.4,8.2
2026-03-02 12:00:00,0.388,0.436,8.2,8.1
2026-03-02 13:00:00,0.388,0.436,8,7.9
2026-03-02 14:00:00,0.388,0.436,7.9,7.8
2026-03-02 15:00:00,0.387,0.436,7.8,7.8
2026-03-02 16:00:00,0.386,0.437,7.7,7.7
2026-03-02 17:00:00,0.385,0.437,7.6,7.6
2026-03-02 18:00:00,0.384,0.437,7.5,7.5
2026-03-02 19:00:00,0.384,0.437,7.4,7.4
2026-03-02 20:00:00,0.383,0.437,7.3,7.4
2026-03-02 21:00:00,0.383,0.437,7.2,7.3
2026-03-02 22:00:00,0.383,0.437,7.2,7.3
2026-03-02 23:00:00,0.382,0.438,7.1,7.3
2026-03-03 00:00:00,0.382,0.438,7.3,7.3
2026-03-03 01:00:00,0.381,0.437,8.4,7.9
2026-03-03 02:00:00,0.379,0.436,10.2,9
2026-03-03 03:00:00,0.377,0.435,11.7,10.1
2026-03-03 04:00:00,0.375,0.435,12.6,10.8
2026-03-03 05:00:00,0.374,0.434,13.1,11.3
2026-03-03 06:00:00,0.373,0.434,13.5,11.7
2026-03-03 07:00:00,0.373,0.434,13.6,12
2026-03-03 08:00:00,0.373,0.434,12.9,11.7
2026-03-03 09:00:00,0.373,0.434,12,11.1
2026-03-03 10:00:00,0.373,0.435,11,10.4
2026-03-03 11:00:00,0.372,0.435,10.2,9.8
2026-03-03 12:00:00,0.372,0.435,9.5,9.3
2026-03-03 13:00:00,0.372,0.435,9,9
2026-03-03 14:00:00,0.372,0.435,8.6,8.7
2026-03-03 15:00:00,0.372,0.436,8.1,8.3
2026-03-03 16:00:00,0.372,0.436,7.4,7.9
2026-03-03 17:00:00,0.372,0.436,6.8,7.4
2026-03-03 18:00:00,0.373,0.437,6.3,7
2026-03-03 19:00:00,0.373,0.437,5.8,6.7
2026-03-03 20:00:00,0.374,0.437,5.3,6.3
2026-03-03 21:00:00,0.374,0.438,4.8,6
2026-03-03 22:00:00,0.374,0.439,4.4,5.7
2026-03-03 23:00:00,0.374,0.439,4.2,5.5
2026-03-04 00:00:00,0.374,0.439,4.8,5.7
2026-03-04 01:00:00,0.373,0.439,6.3,6.4
2026-03-04 02:00:00,0.371,0.438,8.3,7.6
2026-03-04 03:00:00,0.37,0.438,10.3,9.1
2026-03-04 04:00:00,0.368,0.437,11.8,10.6
2026-03-04 05:00:00,0.367,0.435,12.9,11.7
2026-03-04 06:00:00,0.366,0.434,13.7,12.4
2026-03-04 07:00:00,0.365,0.433,13.9,12.6
2026-03-04 08:00:00,0.365,0.433,13.5,12.3
2026-03-04 09:00:00,0.365,0.432,12.5,11.6
2026-03-04 10:00:00,0.365,0.421,11.3,10.8
2026-03-04 11:00:00,0.365,0.421,10.2,10
2026-03-04 12:00:00,0.366,0.421,9.3,9.3
2026-03-04 13:00:00,0.366,0.42,8.5,8.7
2026-03-04 14:00:00,0.366,0.42,7.8,8.1
2026-03-04 15:00:00,0.366,0.421,7.1,7.6
2026-03-04 16:00:00,0.366,0.421,6.5,7.2
2026-03-04 17:00:00,0.366,0.421,6,6.8
2026-03-04 18:00:00,0.367,0.421,5.4,6.4
2026-03-04 19:00:00,0.367,0.421,5,6.1
2026-03-04 20:00:00,0.367,0.422,4.6,5.8
2026-03-04 21:00:00,0.367,0.422,4.2,5.5
2026-03-04 22:00:00,0.367,0.422,4,5.3
2026-03-04 23:00:00,0.367,0.422,3.8,5.2
2026-03-05 00:00:00,0.366,0.422,4.3,5.5
2026-03-05 01:00:00,0.365,0.421,5.8,6.3
2026-03-05 02:00:00,0.363,0.42,7.8,7.6
2026-03-05 03:00:00,0.362,0.419,9.7,9
2026-03-05 04:00:00,0.36,0.417,10.9,10.1
2026-03-05 05:00:00,0.36,0.416,11.3,10.6
2026-03-05 06:00:00,0.36,0.416,11.3,10.7
2026-03-05 07:00:00,0.359,0.416,11.4,10.8
2026-03-05 08:00:00,0.359,0.415,11.2,10.6
2026-03-05 09:00:00,0.359,0.417,10.7,10.3
2026-03-05 10:00:00,0.359,0.417,10.3,10
2026-03-05 11:00:00,0.359,0.418,9.9,9.6
2026-03-05 12:00:00,0.359,0.42,9.4,9.3
2026-03-05 13:00:00,0.359,0.422,9.1,9
2026-03-05 14:00:00,0.359,0.425,8.7,8.8
2026-03-05 15:00:00,0.36,0.427,8.3,8.5
2026-03-05 16:00:00,0.362,0.428,7.9,8.2
2026-03-05 17:00:00,0.373,0.428,7.5,8
2026-03-05 18:00:00,0.379,0.429,7.2,7.8
2026-03-05 19:00:00,0.38,0.429,6.8,7.5
2026-03-05 20:00:00,0.38,0.429,6.4,7.3
2026-03-05 21:00:00,0.381,0.43,5.8,6.9
2026-03-05 22:00:00,0.381,0.43,5.4,6.6
2026-03-05 23:00:00,0.381,0.431,5.2,6.4
2026-03-06 00:00:00,0.38,0.431,5.5,6.5
2026-03-06 01:00:00,0.38,0.43,6.3,7
2026-03-06 02:00:00,0.378,0.429,7.6,7.7
2026-03-06 03:00:00,0.377,0.428,8.4,8.3
2026-03-06 04:00:00,0.376,0.428,8.8,8.7
2026-03-06 05:00:00,0.375,0.428,9.5,9.2
2026-03-06 06:00:00,0.374,0.429,10.2,9.8
2026-03-06 07:00:00,0.373,0.43,10.3,10
2026-03-06 08:00:00,0.373,0.431,9.5,9.7
2026-03-06 09:00:00,0.373,0.431,8.7,9.1
2026-03-06 10:00:00,0.373,0.431,7.8,8.5
2026-03-06 11:00:00,0.373,0.431,7.1,8
2026-03-06 12:00:00,0.374,0.428,6.5,7.5
2026-03-06 13:00:00,0.374,0.428,6,7.2
2026-03-06 14:00:00,0.374,0.425,5.6,6.8
2026-03-06 15:00:00,0.374,0.424,5.2,6.6
2026-03-06 16:00:00,0.374,0.424,4.9,6.3
2026-03-06 17:00:00,0.374,0.424,4.6,6.1
2026-03-06 18:00:00,0.374,0.424,4.3,5.9
2026-03-06 19:00:00,0.374,0.424,4,5.7
2026-03-06 20:00:00,0.374,0.424,3.6,5.4
2026-03-06 21:00:00,0.373,0.424,3.4,5.1
2026-03-06 22:00:00,0.373,0.424,3.2,4.8
2026-03-06 23:00:00,0.373,0.424,3.1,4.8
2026-03-07 00:00:00,0.373,0.424,3.2,5
2026-03-07 01:00:00,0.373,0.423,3.9,5.5
2026-03-07 02:00:00,0.372,0.422,5.2,6.3
2026-03-07 03:00:00,0.37,0.421,6.8,7.6
2026-03-07 04:00:00,0.369,0.419,8.2,8.8
2026-03-07 05:00:00,0.368,0.418,9.1,9.8
2026-03-07 06:00:00,0.367,0.417,9.7,10.3
2026-03-07 07:00:00,0.366,0.416,9.8,10.4
2026-03-07 08:00:00,0.366,0.416,9.3,10
2026-03-07 09:00:00,0.366,0.416,8.4,9.2
2026-03-07 10:00:00,0.367,0.416,7.2,8.3
2026-03-07 11:00:00,0.367,0.417,6.1,7.4
2026-03-07 12:00:00,0.368,0.418,5.3,6.7
2026-03-07 13:00:00,0.368,0.418,4.6,6.1
2026-03-07 14:00:00,0.368,0.418,4.1,5.6
2026-03-07 15:00:00,0.368,0.419,3.6,5.1
2026-03-07 16:00:00,0.368,0.419,3.3,4.8
2026-03-07 17:00:00,0.367,0.418,3,4.5
2026-03-07 18:00:00,0.367,0.418,2.7,4.3
2026-03-07 19:00:00,0.367,0.418,2.5,4.1
2026-03-07 20:00:00,0.367,0.417,2.3,3.9
2026-03-07 21:00:00,0.367,0.417,2.1,3.8
2026-03-07 22:00:00,0.367,0.417,1.9,3.7
2026-03-07 23:00:00,0.366,0.416,1.8,3.6
2026-03-08 00:00:00,0.366,0.416,1.7,3.5
2026-03-08 01:00:00,0.366,0.421,1.7,3.6
2026-03-08 02:00:00,0.365,0.423,2.3,4.6
2026-03-08 03:00:00,0.363,0.42,4.4,6.2
2026-03-08 04:00:00,0.361,0.418,6.5,7.7
2026-03-08 05:00:00,0.359,0.416,8.3,9.1
2026-03-08 06:00:00,0.358,0.415,9.3,9.9
2026-03-08 07:00:00,0.358,0.414,9.6,10
2026-03-08 08:00:00,0.358,0.413,9.4,9.7
2026-03-08 09:00:00,0.358,0.413,8.7,9
2026-03-08 10:00:00,0.358,0.413,7.7,8.2
2026-03-08 11:00:00,0.359,0.413,6.7,7.4
2026-03-08 12:00:00,0.359,0.412,5.8,6.7
2026-03-08 13:00:00,0.36,0.409,5,6.1
2026-03-08 14:00:00,0.36,0.409,4.4,5.6
2026-03-08 15:00:00,0.36,0.409,4,5.2
2026-03-08 16:00:00,0.36,0.409,3.6,4.9
2026-03-08 17:00:00,0.36,0.409,3.3,4.6
2026-03-08 18:00:00,0.36,0.409,3,4.3
2026-03-08 19:00:00,0.36,0.409,2.7,4.1
2026-03-08 20:00:00,0.36,0.409,2.5,3.9
2026-03-08 21:00:00,0.359,0.408,2.3,3.8
2026-03-08 22:00:00,0.359,0.408,2.2,3.7
2026-03-08 23:00:00,0.359,0.408,2.1,3.6
2026-03-09 00:00:00,0.359,0.408,2,3.7
2026-03-09 01:00:00,0.359,0.408,2,3.9
2026-03-09 02:00:00,0.359,0.408,2.2,4.4
2026-03-09 03:00:00,0.358,0.408,3.1,5.2
2026-03-09 04:00:00,0.357,0.408,4.4,6.3
2026-03-09 05:00:00,0.355,0.407,5.6,7.3
2026-03-09 06:00:00,0.354,0.406,6.5,8
2026-03-09 07:00:00,0.354,0.405,7,8.2
2026-03-09 08:00:00,0.354,0.404,7,8
2026-03-09 09:00:00,0.354,0.404,6.6,7.4
2026-03-09 10:00:00,0.355,0.404,5.9,6.8
2026-03-09 11:00:00,0.355,0.404,5.1,6.1
2026-03-09 12:00:00,0.356,0.404,4.5,5.6
2026-03-09 13:00:00,0.356,0.404,3.9,5.2
2026-03-09 14:00:00,0.356,0.404,3.4,4.7
2026-03-09 15:00:00,0.356,0.404,3.1,4.4
2026-03-09 16:00:00,0.356,0.404,2.8,4.1
2026-03-09 17:00:00,0.356,0.403,2.5,3.9
2026-03-09 18:00:00,0.356,0.403,2.3,3.7
2026-03-09 19:00:00,0.356,0.403,2.1,3.5
2026-03-09 20:00:00,0.356,0.402,1.9,3.4
2026-03-09 21:00:00,0.356,0.401,1.8,3.2
2026-03-09 22:00:00,0.356,0.401,1.7,3.1
2026-03-09 23:00:00,0.356,0.4,1.5,3
2026-03-10 00:00:00,0.356,0.399,1.5,3
2026-03-10 01:00:00,0.356,0.399,1.5,3.2
2026-03-10 02:00:00,0.355,0.398,2.5,4.5
2026-03-10 03:00:00,0.353,0.398,4.8,6.2
2026-03-10 04:00:00,0.351,0.397,7.2,7.9
2026-03-10 05:00:00,0.349,0.396,9.2,9.3
2026-03-10 06:00:00,0.348,0.395,10.7,10.2
2026-03-10 07:00:00,0.348,0.395,11.4,10.6
2026-03-10 08:00:00,0.348,0.394,11.2,10.2
2026-03-10 09:00:00,0.348,0.394,10.4,9.4
2026-03-10 10:00:00,0.349,0.394,9.3,8.5
2026-03-10 11:00:00,0.35,0.394,8.1,7.7
2026-03-10 12:00:00,0.351,0.394,7.1,6.9
2026-03-10 13:00:00,0.351,0.394,6.1,6.2
2026-03-10 14:00:00,0.352,0.394,5.3,5.7
2026-03-10 15:00:00,0.353,0.394,4.6,5.2
2026-03-10 16:00:00,0.353,0.394,4.1,4.8
2026-03-10 17:00:00,0.353,0.393,3.6,4.5
2026-03-10 18:00:00,0.353,0.393,3.3,4.2
2026-03-10 19:00:00,0.353,0.393,2.9,4
2026-03-10 20:00:00,0.353,0.392,2.7,3.8
2026-03-10 21:00:00,0.353,0.392,2.4,3.6
2026-03-10 22:00:00,0.353,0.391,2.2,3.5
2026-03-10 23:00:00,0.354,0.39,2.1,3.4
2026-03-11 00:00:00,0.353,0.39,2,3.3
2026-03-11 01:00:00,0.353,0.39,2.2,3.9
2026-03-11 02:00:00,0.352,0.39,3.8,5.2
2026-03-11 03:00:00,0.35,0.389,5.9,6.8
2026-03-11 04:00:00,0.348,0.388,8,8.3
2026-03-11 05:00:00,0.347,0.387,9.7,9.5
2026-03-11 06:00:00,0.346,0.386,10.7,10.2
2026-03-11 07:00:00,0.346,0.386,11.2,10.3
2026-03-11 08:00:00,0.346,0.385,11,9.9
2026-03-11 09:00:00,0.347,0.385,10.4,9.3
2026-03-11 10:00:00,0.347,0.385,9.4,8.5
2026-03-11 11:00:00,0.348,0.385,8.5,7.8
2026-03-11 12:00:00,0.349,0.385,7.6,7.2
2026-03-11 13:00:00,0.349,0.385,6.8,6.6
2026-03-11 14:00:00,0.35,0.385,6.1,6.1
2026-03-11 15:00:00,0.35,0.385,5.4,5.7
2026-03-11 16:00:00,0.351,0.385,4.9,5.3
2026-03-11 17:00:00,0.351,0.385,4.3,5
2026-03-11 18:00:00,0.351,0.385,3.9,4.7
2026-03-11 19:00:00,0.351,0.385,3.5,4.4
2026-03-11 20:00:00,0.351,0.385,3.2,4.2
2026-03-11 21:00:00,0.352,0.385,3,4
2026-03-11 22:00:00,0.352,0.385,2.7,3.8
2026-03-11 23:00:00,0.352,0.385,2.5,3.7
2026-03-12 00:00:00,0.351,0.385,2.6,3.9
2026-03-12 01:00:00,0.351,0.384,3.6,4.8
2026-03-12 02:00:00,0.349,0.383,5.3,6.1
2026-03-12 03:00:00,0.348,0.382,7.2,7.6
2026-03-12 04:00:00,0.346,0.381,9,8.9
2026-03-12 05:00:00,0.345,0.38,10.4,9.9
2026-03-12 06:00:00,0.345,0.379,11.4,10.4
2026-03-12 07:00:00,0.344,0.378,11.7,10.4
2026-03-12 08:00:00,0.345,0.378,11.5,10.1
2026-03-12 09:00:00,0.345,0.378,10.9,9.5
2026-03-12 10:00:00,0.346,0.378,10,8.9
2026-03-12 11:00:00,0.346,0.378,9.1,8.2
2026-03-12 12:00:00,0.347,0.378,8.3,7.6
2026-03-12 13:00:00,0.347,0.378,7.5,7.1
2026-03-12 14:00:00,0.348,0.378,6.8,6.6
2026-03-12 15:00:00,0.348,0.378,6.1,6.1
2026-03-12 16:00:00,0.349,0.379,5.5,5.7
2026-03-12 17:00:00,0.349,0.379,4.9,5.4
2026-03-12 18:00:00,0.349,0.379,4.4,5
2026-03-12 19:00:00,0.35,0.379,3.9,4.7
2026-03-12 20:00:00,0.35,0.379,3.6,4.5
2026-03-12 21:00:00,0.35,0.379,3.2,4.2
2026-03-12 22:00:00,0.35,0.379,3,4
2026-03-12 23:00:00,0.35,0.378,2.8,3.9
2026-03-13 00:00:00,0.35,0.378,2.9,4.1
2026-03-13 01:00:00,0.349,0.378,4.2,5.1
2026-03-13 02:00:00,0.347,0.377,6.1,6.4
2026-03-13 03:00:00,0.345,0.376,8.2,8
2026-03-13 04:00:00,0.344,0.375,10.2,9.5
2026-03-13 05:00:00,0.343,0.374,11.8,10.7
2026-03-13 06:00:00,0.342,0.373,12.9,11.3
2026-03-13 07:00:00,0.342,0.372,13.4,11.5
2026-03-13 08:00:00,0.342,0.371,13.3,11.2
2026-03-13 09:00:00,0.342,0.371,12.6,10.5
2026-03-13 10:00:00,0.343,0.371,11.5,9.7
