time,sm_soil_10cm,temp_soil_10cm
2026-03-12 06:40:00,0.35851825,7.82
2026-03-12 06:45:00,0.3583243,7.9
2026-03-12 06:50:00,0.3583243,7.98
2026-03-12 06:55:00,0.35828551,8.06
2026-03-12 07:00:00,0.35820793,8.12
2026-03-12 07:05:00,0.35805277,8.2
2026-03-12 07:10:00,0.35816914,8.28
2026-03-12 07:15:00,0.35809156,8.32
2026-03-12 07:20:00,0.35789761,8.4
2026-03-12 07:25:00,0.35789761,8.44
2026-03-12 07:30:00,0.35774245,8.5
2026-03-12 07:35:00,0.35774245,8.56
2026-03-12 07:40:00,0.35762608,8.6
2026-03-12 07:45:00,0.35766487,8.66
2026-03-12 07:50:00,0.35743213,8.7
2026-03-12 07:55:00,0.35750971,8.72
2026-03-12 08:00:00,0.35762608,8.8
2026-03-12 08:05:00,0.35774245,8.8
2026-03-12 08:10:00,0.35762608,8.86
2026-03-12 08:15:00,0.35731576,8.9
2026-03-12 08:20:00,0.35735455,8.9
2026-03-12 08:25:00,0.35727697,8.94
2026-03-12 08:30:00,0.35774245,9.0
2026-03-12 08:35:00,0.3575485,9.0
2026-03-12 08:40:00,0.35762608,9.0
2026-03-12 08:45:00,0.35735455,9.0
2026-03-12 08:50:00,0.35739334,9.08
2026-03-12 08:55:00,0.35743213,9.1
2026-03-12 09:00:00,0.35727697,9.1
2026-03-12 09:05:00,0.35727697,9.1
2026-03-12 09:10:00,0.35750971,9.1
2026-03-12 09:15:00,0.35747092,9.1
2026-03-12 09:20:00,0.35723818,9.1
2026-03-12 09:25:00,0.35739334,9.1
2026-03-12 09:30:00,0.35723818,9.1
2026-03-12 09:35:00,0.35727697,9.1
2026-03-12 09:40:00,0.35758729,9.1
2026-03-12 09:45:00,0.35723818,9.1
2026-03-12 09:50:00,0.35735455,9.0
2026-03-12 09:55:00,0.35747092,9.0
2026-03-12 10:00:00,0.35723818,9.0
2026-03-12 10:05:00,0.35758729,9.0
2026-03-12 10:10:00,0.35727697,9.0
2026-03-12 10:15:00,0.35743213,8.92
2026-03-12 10:20:00,0.35735455,8.9
2026-03-12 10:25:00,0.35758729,8.9
2026-03-12 10:30:00,0.35747092,8.9
2026-03-12 10:35:00,0.35758729,8.8
2026-03-12 10:40:00,0.35743213,8.8
2026-03-12 10:45:00,0.3575485,8.8
2026-03-12 10:50:00,0.35750971,8.74
2026-03-12 10:55:00,0.35785882,8.7
2026-03-12 11:00:00,0.35766487,8.7
2026-03-12 11:05:00,0.3575485,8.66
2026-03-12 11:10:00,0.35774245,8.6
2026-03-12 11:15:00,0.35782003,8.6
2026-03-12 11:20:00,0.35782003,8.56
2026-03-12 11:25:00,0.35782003,8.5
2026-03-12 11:30:00,0.35770366,8.5
2026-03-12 11:35:00,0.35774245,8.42
2026-03-12 11:40:00,0.3579364,8.4
2026-03-12 11:45:00,0.35782003,8.38
2026-03-12 11:50:00,0.35805277,8.3
2026-03-12 11:55:00,0.35778124,8.3
2026-03-12 12:00:00,0.35789761,8.24
2026-03-12 12:05:00,0.35797519,8.2
2026-03-12 12:10:00,0.35809156,8.2
2026-03-12 12:15:00,0.35801398,8.1
2026-03-12 12:20:00,0.35813035,8.1
2026-03-12 12:25:00,0.35785882,8.02
2026-03-12 12:30:00,0.35813035,8.0
2026-03-12 12:35:00,0.35805277,7.98
2026-03-12 12:40:00,0.35824672,7.9
2026-03-12 12:45:00,0.35844067,7.9
2026-03-12 12:50:00,0.35847946,7.82
2026-03-12 12:55:00,0.35859583,7.8
2026-03-12 13:00:00,0.35824672,7.78
2026-03-12 13:05:00,0.35844067,7.7
2026-03-12 13:10:00,0.35840188,7.7
2026-03-12 13:15:00,0.35840188,7.64
2026-03-12 13:20:00,0.35886736,7.6
2026-03-12 13:25:00,0.35886736,7.56
2026-03-12 13:30:00,0.35882857,7.5
2026-03-12 13:35:00,0.35878978,7.5
2026-03-12 13:40:00,0.35894494,7.42
2026-03-12 13:45:00,0.35898373,7.4
2026-03-12 13:50:00,0.35890615,7.4
2026-03-12 13:55:00,0.35898373,7.3
2026-03-12 14:00:00,0.35898373,7.3
2026-03-12 14:05:00,0.35898373,7.26
2026-03-12 14:10:00,0.35906131,7.2
2026-03-12 14:15:00,0.35913889,7.2
2026-03-12 14:20:00,0.35921647,7.14
2026-03-12 14:25:00,0.35925526,7.1
2026-03-12 14:30:00,0.35906131,7.1
2026-03-12 14:35:00,0.35925526,7.0
2026-03-12 14:40:00,0.35925526,7.0
2026-03-12 14:45:00,0.3591001,6.98
2026-03-12 14:50:00,0.35913889,6.9
2026-03-12 14:55:00,0.35937163,6.9
2026-03-12 15:00:00,0.35913889,6.86
2026-03-12 15:05:00,0.35921647,6.8
2026-03-12 15:10:00,0.35944921,6.8
2026-03-12 15:15:00,0.35952679,6.76
2026-03-12 15:20:00,0.35952679,6.7
2026-03-12 15:25:00,0.35960437,6.7
2026-03-12 15:30:00,0.35933284,6.64
2026-03-12 15:35:00,0.35929405,6.6
2026-03-12 15:40:00,0.35960437,6.6
2026-03-12 15:45:00,0.35906131,6.52
2026-03-12 15:50:00,0.35952679,6.5
2026-03-12 15:55:00,0.35952679,6.5
2026-03-12 16:00:00,0.35956558,6.44
2026-03-12 16:05:00,0.35975953,6.4
2026-03-12 16:10:00,0.35968195,6.4
2026-03-12 16:15:00,0.35964316,6.36
2026-03-12 16:20:00,0.359488,6.3
2026-03-12 16:25:00,0.35964316,6.3
2026-03-12 16:30:00,0.35979832,6.28
2026-03-12 16:35:00,0.35960437,6.2
2026-03-12 16:40:00,0.3598759,6.2
2026-03-12 16:45:00,0.35956558,6.18
2026-03-12 16:50:00,0.35991469,6.1
2026-03-12 16:55:00,0.3598759,6.1
2026-03-12 17:00:00,0.35968195,6.1
2026-03-12 17:05:00,0.35975953,6.0
2026-03-12 17:10:00,0.35991469,6.0
2026-03-12 17:15:00,0.35979832,6.0
2026-03-12 17:20:00,0.36010864,5.96
2026-03-12 17:25:00,0.35983711,5.9
2026-03-12 17:30:00,0.35999227,5.9
2026-03-12 17:35:00,0.36003106,5.9
2026-03-12 17:40:00,0.36014743,5.8
2026-03-12 17:45:00,0.36006985,5.8
2026-03-12 17:50:00,0.3602638,5.8
2026-03-12 17:55:00,0.36030259,5.72
2026-03-12 18:00:00,0.36010864,5.7
2026-03-12 18:05:00,0.35999227,5.7
2026-03-12 18:10:00,0.36014743,5.7
2026-03-12 18:15:00,0.35999227,5.62
2026-03-12 18:20:00,0.36041896,5.6
2026-03-12 18:25:00,0.36038017,5.6
2026-03-12 18:30:00,0.36003106,5.58
2026-03-12 18:35:00,0.36010864,5.5
2026-03-12 18:40:00,0.36014743,5.5
2026-03-12 18:45:00,0.3602638,5.5
2026-03-12 18:50:00,0.3602638,5.46
2026-03-12 18:55:00,0.36034138,5.4
2026-03-12 19:00:00,0.36034138,5.4
2026-03-12 19:05:00,0.36030259,5.4
2026-03-12 19:10:00,0.3602638,5.36
2026-03-12 19:15:00,0.36022501,5.3
2026-03-12 19:20:00,0.36053533,5.3
2026-03-12 19:25:00,0.36061291,5.3
2026-03-12 19:30:00,0.36034138,5.3
2026-03-12 19:35:00,0.36061291,5.2
2026-03-12 19:40:00,0.36045775,5.2
2026-03-12 19:45:00,0.36049654,5.2
2026-03-12 19:50:00,0.36061291,5.2
2026-03-12 19:55:00,0.3606517,5.2
2026-03-12 20:00:00,0.36038017,5.1
2026-03-12 20:05:00,0.36061291,5.1
2026-03-12 20:10:00,0.36069049,5.1
2026-03-12 20:15:00,0.3606517,5.1
2026-03-12 20:20:00,0.36069049,5.02
2026-03-12 20:25:00,0.36072928,5.0
2026-03-12 20:30:00,0.36069049,5.0
2026-03-12 20:35:00,0.3606517,5.0
2026-03-12 20:40:00,0.36061291,5.0
2026-03-12 20:45:00,0.36072928,4.9
2026-03-12 20:50:00,0.3606517,4.9
2026-03-12 20:55:00,0.36069049,4.9
2026-03-12 21:00:00,0.36069049,4.9
2026-03-12 21:05:00,0.36041896,4.88
2026-03-12 21:10:00,0.36069049,4.8
2026-03-12 21:15:00,0.36076807,4.8
2026-03-12 21:20:00,0.36076807,4.8
2026-03-12 21:25:00,0.36053533,4.8
2026-03-12 21:30:00,0.36057412,4.74
2026-03-12 21:35:00,0.36038017,4.7
2026-03-12 21:40:00,0.36049654,4.7
2026-03-12 21:45:00,0.36088444,4.7
2026-03-12 21:50:00,0.36053533,4.7
2026-03-12 21:55:00,0.36061291,4.66
2026-03-12 22:00:00,0.36072928,4.6
2026-03-12 22:05:00,0.36088444,4.6
2026-03-12 22:10:00,0.36057412,4.6
2026-03-12 22:15:00,0.36072928,4.6
2026-03-12 22:20:00,0.36053533,4.6
2026-03-12 22:25:00,0.36061291,4.52
2026-03-12 22:30:00,0.36076807,4.5
2026-03-12 22:35:00,0.36084565,4.5
2026-03-12 22:40:00,0.36088444,4.5
2026-03-12 22:45:00,0.36072928,4.5
2026-03-12 22:50:00,0.36092323,4.5
2026-03-12 22:55:00,0.36072928,4.42
2026-03-12 23:00:00,0.36072928,4.4
2026-03-12 23:05:00,0.36080686,4.4
2026-03-12 23:10:00,0.36100081,4.4
2026-03-12 23:15:00,0.36061291,4.4
2026-03-12 23:20:00,0.36061291,4.34
2026-03-12 23:25:00,0.36069049,4.3
2026-03-12 23:30:00,0.36084565,4.3
2026-03-12 23:35:00,0.36107839,4.3
2026-03-12 23:40:00,0.36088444,4.3
2026-03-12 23:45:00,0.36100081,4.3
2026-03-12 23:50:00,0.36100081,4.3
2026-03-12 23:55:00,0.36111718,4.22
2026-03-13 00:00:00,0.36100081,4.2
2026-03-13 00:05:00,0.36100081,4.2
2026-03-13 00:10:00,0.36080686,4.2
2026-03-13 00:15:00,0.36096202,4.2
2026-03-13 00:20:00,0.36100081,4.2
2026-03-13 00:25:00,0.36100081,4.2
2026-03-13 00:30:00,0.36084565,4.18
2026-03-13 00:35:00,0.36080686,4.12
2026-03-13 00:40:00,0.3610396,4.1
2026-03-13 00:45:00,0.36092323,4.1
2026-03-13 00:50:00,0.36100081,4.1
2026-03-13 00:55:00,0.36088444,4.1
2026-03-13 01:00:00,0.36092323,4.1
2026-03-13 01:05:00,0.36119476,4.1
2026-03-13 01:10:00,0.36119476,4.1
2026-03-13 01:15:00,0.3610396,4.1
2026-03-13 01:20:00,0.36107839,4.1
2026-03-13 01:25:00,0.36107839,4.1
2026-03-13 01:30:00,0.36084565,4.1
2026-03-13 01:35:00,0.3610396,4.1
2026-03-13 01:40:00,0.36084565,4.1
2026-03-13 01:45:00,0.36096202,4.1
2026-03-13 01:50:00,0.3610396,4.1
2026-03-13 01:55:00,0.3610396,4.1
2026-03-13 02:00:00,0.36096202,4.1
2026-03-13 02:05:00,0.36096202,4.14
2026-03-13 02:10:00,0.36069049,4.2
2026-03-13 02:15:00,0.36061291,4.2
2026-03-13 02:20:00,0.36076807,4.2
2026-03-13 02:25:00,0.36057412,4.26
2026-03-13 02:30:00,0.36072928,4.3
2026-03-13 02:35:00,0.36049654,4.3
2026-03-13 02:40:00,0.36038017,4.36
2026-03-13 02:45:00,0.36041896,4.4
2026-03-13 02:50:00,0.36041896,4.42
2026-03-13 02:55:00,0.36053533,4.5
2026-03-13 03:00:00,0.36034138,4.5
2026-03-13 03:05:00,0.35991469,4.56
2026-03-13 03:10:00,0.36003106,4.6
2026-03-13 03:15:00,0.3598759,4.62
2026-03-13 03:20:00,0.36038017,4.7
2026-03-13 03:25:00,0.3598759,4.72
2026-03-13 03:30:00,0.35995348,4.8
2026-03-13 03:35:00,0.35979832,4.84
2026-03-13 03:40:00,0.35995348,4.9
2026-03-13 03:45:00,0.35983711,4.94
2026-03-13 03:50:00,0.35972074,5.0
2026-03-13 03:55:00,0.35960437,5.06
2026-03-13 04:00:00,0.35964316,5.12
2026-03-13 04:05:00,0.35960437,5.2
2026-03-13 04:10:00,0.35956558,5.24
2026-03-13 04:15:00,0.35937163,5.3
2026-03-13 04:20:00,0.35933284,5.4
2026-03-13 04:25:00,0.35921647,5.46
2026-03-13 04:30:00,0.35925526,5.54
2026-03-13 04:35:00,0.3591001,5.62
2026-03-13 04:40:00,0.35902252,5.7
2026-03-13 04:45:00,0.35878978,5.82
2026-03-13 04:50:00,0.35882857,5.9
2026-03-13 04:55:00,0.35863462,6.0
2026-03-13 05:00:00,0.35851825,6.1
2026-03-13 05:05:00,0.35840188,6.2
2026-03-13 05:10:00,0.35820793,6.32
2026-03-13 05:15:00,0.35840188,6.42
2026-03-13 05:20:00,0.35820793,6.52
2026-03-13 05:25:00,0.35820793,6.64
2026-03-13 05:30:00,0.35785882,6.76
2026-03-13 05:35:00,0.35770366,6.86
2026-03-13 05:40:00,0.35762608,6.96
2026-03-13 05:45:00,0.35758729,7.08
2026-03-13 05:50:00,0.35735455,7.18
2026-03-13 05:55:00,0.35712181,7.32
2026-03-13 06:00:00,0.35696665,7.42
2026-03-13 06:05:00,0.35712181,7.52
2026-03-13 06:10:00,0.35673391,7.64
2026-03-13 06:15:00,0.35688907,7.74
2026-03-13 06:20:00,0.35657875,7.84
2026-03-13 06:25:00,0.35634601,7.96
2026-03-13 06:30:00,0.35634601,8.06
2026-03-13 06:35:00,0.35611327,8.16
2026-03-13 06:40:00,0.35611327,8.26
2026-03-13 06:45:00,0.35580295,8.34
2026-03-13 06:50:00,0.35595811,8.42
2026-03-13 06:55:00,0.35564779,8.52
2026-03-13 07:00:00,0.35576416,8.6
2026-03-13 07:05:00,0.355609,8.68
2026-03-13 07:10:00,0.35553142,8.74
2026-03-13 07:15:00,0.355609,8.82
2026-03-13 07:20:00,0.35529868,8.9
2026-03-13 07:25:00,0.35564779,8.98
2026-03-13 07:30:00,0.35549263,9.04
2026-03-13 07:35:00,0.35537626,9.1
2026-03-13 07:40:00,0.35537626,9.18
2026-03-13 07:45:00,0.35510473,9.22
2026-03-13 07:50:00,0.35541505,9.3
2026-03-13 07:55:00,0.3552211,9.34
2026-03-13 08:00:00,0.35537626,9.4
2026-03-13 08:05:00,0.35487199,9.44
2026-03-13 08:10:00,0.3548332,9.5
2026-03-13 08:15:00,0.35498836,9.54
2026-03-13 08:20:00,0.35487199,9.6
2026-03-13 08:25:00,0.35479441,9.6
2026-03-13 08:30:00,0.35479441,9.66
2026-03-13 08:35:00,0.35475562,9.7
2026-03-13 08:40:00,0.35463925,9.7
2026-03-13 08:45:00,0.35460046,9.72
2026-03-13 08:50:00,0.35460046,9.8
2026-03-13 08:55:00,0.35471683,9.8
2026-03-13 09:00:00,0.35467804,9.8
2026-03-13 09:05:00,0.35467804,9.8
2026-03-13 09:10:00,0.35456167,9.8
2026-03-13 09:15:00,0.35463925,9.8
2026-03-13 09:20:00,0.35452288,9.8
2026-03-13 09:25:00,0.35460046,9.8
2026-03-13 09:30:00,0.35491078,9.8
2026-03-13 09:35:00,0.35487199,9.8
2026-03-13 09:40:00,0.35475562,9.8
2026-03-13 09:45:00,0.35456167,9.8
2026-03-13 09:50:00,0.35452288,9.8
2026-03-13 09:55:00,0.35452288,9.8
2026-03-13 10:00:00,0.35471683,9.78
2026-03-13 10:05:00,0.35456167,9.7
2026-03-13 10:10:00,0.35460046,9.7
2026-03-13 10:15:00,0.35479441,9.7
2026-03-13 10:20:00,0.35479441,9.68
2026-03-13 10:25:00,0.35487199,9.6
2026-03-13 10:30:00,0.35463925,9.6
2026-03-13 10:35:00,0.35471683,9.6
2026-03-13 10:40:00,0.35494957,9.52
2026-03-13 10:45:00,0.35498836,9.5
2026-03-13 10:50:00,0.3548332,9.5
2026-03-13 10:55:00,0.35475562,9.4
2026-03-13 11:00:00,0.35487199,9.4
2026-03-13 11:05:00,0.35502715,9.36
2026-03-13 11:10:00,0.35514352,9.3
2026-03-13 11:15:00,0.35533747,9.3
2026-03-13 11:20:00,0.35498836,9.22
2026-03-13 11:25:00,0.35502715,9.2
2026-03-13 11:30:00,0.35510473,9.16
2026-03-13 11:35:00,0.35502715,9.1
2026-03-13 11:40:00,0.3552211,9.1
2026-03-13 11:45:00,0.35557021,9.0
2026-03-13 11:50:00,0.35518231,9.0
2026-03-13 11:55:00,0.35529868,8.94
2026-03-13 12:00:00,0.35525989,8.9
2026-03-13 12:05:00,0.35549263,8.88
2026-03-13 12:10:00,0.35553142,8.8
2026-03-13 12:15:00,0.35545384,8.8
2026-03-13 12:20:00,0.355609,8.7
2026-03-13 12:25:00,0.35549263,8.7
2026-03-13 12:30:00,0.35549263,8.68
2026-03-13 12:35:00,0.35537626,8.6
2026-03-13 12:40:00,0.35572537,8.6
2026-03-13 12:45:00,0.35557021,8.52
2026-03-13 12:50:00,0.35580295,8.5
2026-03-13 12:55:00,0.35572537,8.46
2026-03-13 13:00:00,0.35584174,8.4
2026-03-13 13:05:00,0.35557021,8.4
2026-03-13 13:10:00,0.35564779,8.3
2026-03-13 13:15:00,0.3559969,8.3
2026-03-13 13:20:00,0.35580295,8.24
2026-03-13 13:25:00,0.35591932,8.2
2026-03-13 13:30:00,0.35588053,8.18
2026-03-13 13:35:00,0.35595811,8.1
2026-03-13 13:40:00,0.35576416,8.1
2026-03-13 13:45:00,0.35615206,8.02
2026-03-13 13:50:00,0.35626843,8.0
2026-03-13 13:55:00,0.35615206,7.94
2026-03-13 14:00:00,0.35619085,7.9
2026-03-13 14:05:00,0.35619085,7.9
2026-03-13 14:10:00,0.35615206,7.8
2026-03-13 14:15:00,0.35634601,7.8
2026-03-13 14:20:00,0.35611327,7.76
2026-03-13 14:25:00,0.35634601,7.7
2026-03-13 14:30:00,0.35622964,7.7
2026-03-13 14:35:00,0.35642359,7.62
2026-03-13 14:40:00,0.35622964,7.6
2026-03-13 14:45:00,0.35669512,7.56
2026-03-13 14:50:00,0.35661754,7.5
2026-03-13 14:55:00,0.35626843,7.5
2026-03-13 15:00:00,0.3567727,7.4
2026-03-13 15:05:00,0.35665633,7.4
2026-03-13 15:10:00,0.35669512,7.38
2026-03-13 15:15:00,0.35665633,7.3
2026-03-13 15:20:00,0.35665633,7.3
2026-03-13 15:25:00,0.35661754,7.26
2026-03-13 15:30:00,0.35673391,7.2
2026-03-13 15:35:00,0.35688907,7.2
2026-03-13 15:40:00,0.35696665,7.12
2026-03-13 15:45:00,0.35685028,7.1
2026-03-13 15:50:00,0.35700544,7.1
2026-03-13 15:55:00,0.35696665,7.0
2026-03-13 16:00:00,0.35704423,7.0
2026-03-13 16:05:00,0.35708302,6.98
2026-03-13 16:10:00,0.35708302,6.9
2026-03-13 16:15:00,0.35719939,6.9
2026-03-13 16:20:00,0.35712181,6.86
2026-03-13 16:25:00,0.35723818,6.8
2026-03-13 16:30:00,0.35708302,6.8
2026-03-13 16:35:00,0.35727697,6.76
2026-03-13 16:40:00,0.35708302,6.7
2026-03-13 16:45:00,0.35712181,6.7
2026-03-13 16:50:00,0.35712181,6.64
2026-03-13 16:55:00,0.35731576,6.6
2026-03-13 17:00:00,0.35747092,6.6
2026-03-13 17:05:00,0.35727697,6.54
2026-03-13 17:10:00,0.35727697,6.5
2026-03-13 17:15:00,0.35719939,6.5
2026-03-13 17:20:00,0.35727697,6.44
2026-03-13 17:25:00,0.35766487,6.4
2026-03-13 17:30:00,0.35723818,6.4
2026-03-13 17:35:00,0.35770366,6.36
2026-03-13 17:40:00,0.35750971,6.3
2026-03-13 17:45:00,0.35750971,6.3
2026-03-13 17:50:00,0.35731576,6.28
2026-03-13 17:55:00,0.35770366,6.2
2026-03-13 18:00:00,0.3575485,6.2
2026-03-13 18:05:00,0.35750971,6.2
2026-03-13 18:10:00,0.35774245,6.1
2026-03-13 18:15:00,0.35758729,6.1
2026-03-13 18:20:00,0.35750971,6.1
2026-03-13 18:25:00,0.35770366,6.04
2026-03-13 18:30:00,0.35747092,6.0
2026-03-13 18:35:00,0.35774245,6.0
2026-03-13 18:40:00,0.35766487,5.98
2026-03-13 18:45:00,0.3579364,5.9
2026-03-13 18:50:00,0.35797519,5.9
2026-03-13 18:55:00,0.35789761,5.9
2026-03-13 19:00:00,0.3579364,5.84
2026-03-13 19:05:00,0.35778124,5.8
2026-03-13 19:10:00,0.35785882,5.8
2026-03-13 19:15:00,0.3579364,5.78
2026-03-13 19:20:00,0.35797519,5.7
2026-03-13 19:25:00,0.35801398,5.7
2026-03-13 19:30:00,0.35801398,5.7
2026-03-13 19:35:00,0.35813035,5.66
2026-03-13 19:40:00,0.35809156,5.6
2026-03-13 19:45:00,0.35809156,5.6
2026-03-13 19:50:00,0.35820793,5.6
2026-03-13 19:55:00,0.35816914,5.54
2026-03-13 20:00:00,0.35809156,5.5
2026-03-13 20:05:00,0.35801398,5.5
2026-03-13 20:10:00,0.35820793,5.5
2026-03-13 20:15:00,0.35805277,5.44
2026-03-13 20:20:00,0.35813035,5.4
2026-03-13 20:25:00,0.35809156,5.4
2026-03-13 20:30:00,0.35828551,5.4
2026-03-13 20:35:00,0.35836309,5.36
2026-03-13 20:40:00,0.35813035,5.3
2026-03-13 20:45:00,0.35828551,5.3
2026-03-13 20:50:00,0.3583243,5.3
2026-03-13 20:55:00,0.35844067,5.3
2026-03-13 21:00:00,0.35820793,5.2
2026-03-13 21:05:00,0.35813035,5.2
2026-03-13 21:10:00,0.35816914,5.2
2026-03-13 21:15:00,0.35840188,5.2
2026-03-13 21:20:00,0.35797519,5.18
2026-03-13 21:25:00,0.35816914,5.1
2026-03-13 21:30:00,0.35820793,5.1
2026-03-13 21:35:00,0.3583243,5.1
2026-03-13 21:40:00,0.35844067,5.1
2026-03-13 21:45:00,0.35836309,5.02
2026-03-13 21:50:00,0.3583243,5.0
2026-03-13 21:55:00,0.35863462,5.0
2026-03-13 22:00:00,0.35851825,5.0
2026-03-13 22:05:00,0.35844067,5.0
2026-03-13 22:10:00,0.35813035,4.92
2026-03-13 22:15:00,0.3583243,4.9
2026-03-13 22:20:00,0.35840188,4.9
2026-03-13 22:25:00,0.35867341,4.9
2026-03-13 22:30:00,0.35851825,4.9
2026-03-13 22:35:00,0.35847946,4.82
2026-03-13 22:40:00,0.35836309,4.8
2026-03-13 22:45:00,0.35855704,4.8
2026-03-13 22:50:00,0.35844067,4.8
2026-03-13 22:55:00,0.35855704,4.8
2026-03-13 23:00:00,0.35863462,4.7
2026-03-13 23:05:00,0.35847946,4.7
2026-03-13 23:10:00,0.35863462,4.7
2026-03-13 23:15:00,0.35840188,4.7
2026-03-13 23:20:00,0.35875099,4.7
2026-03-13 23:25:00,0.35847946,4.7
2026-03-13 23:30:00,0.35844067,4.6
2026-03-13 23:35:00,0.35851825,4.6
2026-03-13 23:40:00,0.35859583,4.6
2026-03-13 23:45:00,0.35847946,4.6
2026-03-13 23:50:00,0.35851825,4.6
2026-03-13 23:55:00,0.35863462,4.6
2026-03-14 00:00:00,0.35844067,4.6
2026-03-14 00:05:00,0.35859583,4.54
2026-03-14 00:10:00,0.35859583,4.5
2026-03-14 00:15:00,0.35882857,4.5
2026-03-14 00:20:00,0.35875099,4.5
2026-03-14 00:25:00,0.35867341,4.5
2026-03-14 00:30:00,0.35867341,4.5
2026-03-14 00:35:00,0.35855704,4.5
2026-03-14 00:40:00,0.35863462,4.5
2026-03-14 00:45:00,0.35851825,4.5
2026-03-14 00:50:00,0.35875099,4.5
2026-03-14 00:55:00,0.35851825,4.5
2026-03-14 01:00:00,0.35844067,4.5
2026-03-14 01:05:00,0.35863462,4.5
2026-03-14 01:10:00,0.35867341,4.5
2026-03-14 01:15:00,0.35863462,4.5
2026-03-14 01:20:00,0.35840188,4.5
2026-03-14 01:25:00,0.35855704,4.5
2026-03-14 01:30:00,0.35844067,4.5
2026-03-14 01:35:00,0.35840188,4.5
2026-03-14 01:40:00,0.35844067,4.5
2026-03-14 01:45:00,0.35840188,4.58
2026-03-14 01:50:00,0.35813035,4.6
2026-03-14 01:55:00,0.35824672,4.6
2026-03-14 02:00:00,0.35824672,4.62
2026-03-14 02:05:00,0.35840188,4.7
2026-03-14 02:10:00,0.35813035,4.7
2026-03-14 02:15:00,0.35778124,4.76
2026-03-14 02:20:00,0.35813035,4.8
2026-03-14 02:25:00,0.35813035,4.84
2026-03-14 02:30:00,0.35801398,4.9
2026-03-14 02:35:00,0.35785882,4.9
2026-03-14 02:40:00,0.35782003,5.0
2026-03-14 02:45:00,0.35797519,5.0
2026-03-14 02:50:00,0.35782003,5.08
2026-03-14 02:55:00,0.35774245,5.1
2026-03-14 03:00:00,0.35762608,5.18
2026-03-14 03:05:00,0.35774245,5.2
2026-03-14 03:10:00,0.35766487,5.22
2026-03-14 03:15:00,0.3575485,5.3
2026-03-14 03:20:00,0.35747092,5.32
2026-03-14 03:25:00,0.35739334,5.4
2026-03-14 03:30:00,0.35743213,5.42
2026-03-14 03:35:00,0.3571606,5.5
2026-03-14 03:40:00,0.35731576,5.56
2026-03-14 03:45:00,0.35723818,5.6
2026-03-14 03:50:00,0.35669512,5.68
2026-03-14 03:55:00,0.35681149,5.72
2026-03-14 04:00:00,0.3571606,5.8
2026-03-14 04:05:00,0.35673391,5.86
2026-03-14 04:10:00,0.35673391,5.92
2026-03-14 04:15:00,0.3567727,6.0
2026-03-14 04:20:00,0.35653996,6.08
2026-03-14 04:25:00,0.35673391,6.14
2026-03-14 04:30:00,0.3563848,6.22
2026-03-14 04:35:00,0.3563848,6.3
2026-03-14 04:40:00,0.35611327,6.4
2026-03-14 04:45:00,0.35619085,6.48
2026-03-14 04:50:00,0.35607448,6.58
2026-03-14 04:55:00,0.35607448,6.68
2026-03-14 05:00:00,0.35568658,6.78
2026-03-14 05:05:00,0.35572537,6.88
2026-03-14 05:10:00,0.35568658,6.98
2026-03-14 05:15:00,0.35553142,7.08
2026-03-14 05:20:00,0.35510473,7.2
2026-03-14 05:25:00,0.35506594,7.3
2026-03-14 05:30:00,0.35487199,7.42
2026-03-14 05:35:00,0.35506594,7.52
2026-03-14 05:40:00,0.35498836,7.64
2026-03-14 05:45:00,0.35452288,7.76
2026-03-14 05:50:00,0.35448409,7.86
2026-03-14 05:55:00,0.3544453,7.98
2026-03-14 06:00:00,0.35409619,8.08
2026-03-14 06:05:00,0.35401861,8.2
2026-03-14 06:10:00,0.35374708,8.3
2026-03-14 06:15:00,0.35386345,8.4
2026-03-14 06:20:00,0.35394103,8.5
2026-03-14 06:25:00,0.35355313,8.6
2026-03-14 06:30:00,0.35343676,8.7
2026-03-14 06:35:00,0.35343676,8.78
2026-03-14 06:40:00,0.35351434,8.86
2026-03-14 06:45:00,0.35335918,8.94
2026-03-14 06:50:00,0.35316523,9.04
2026-03-14 06:55:00,0.35324281,9.1
2026-03-14 07:00:00,0.35316523,9.2
2026-03-14 07:05:00,0.35293249,9.28
2026-03-14 07:10:00,0.35301007,9.34
2026-03-14 07:15:00,0.35301007,9.4
2026-03-14 07:20:00,0.35281612,9.5
2026-03-14 07:25:00,0.35269975,9.54
2026-03-14 07:30:00,0.35262217,9.6
2026-03-14 07:35:00,0.35262217,9.66
2026-03-14 07:40:00,0.35277733,9.7
2026-03-14 07:45:00,0.35266096,9.78
2026-03-14 07:50:00,0.3525058,9.8
2026-03-14 07:55:00,0.35242822,9.88
2026-03-14 08:00:00,0.35235064,9.9
2026-03-14 08:05:00,0.35238943,9.94
2026-03-14 08:10:00,0.35238943,10.0
2026-03-14 08:15:00,0.35223427,10.0
2026-03-14 08:20:00,0.35215669,10.06
2026-03-14 08:25:00,0.35223427,10.1
2026-03-14 08:30:00,0.35215669,10.1
2026-03-14 08:35:00,0.3521179,10.1
2026-03-14 08:40:00,0.35207911,10.14
2026-03-14 08:45:00,0.35207911,10.2
2026-03-14 08:50:00,0.35204032,10.2
2026-03-14 08:55:00,0.35207911,10.2
2026-03-14 09:00:00,0.3521179,10.2
2026-03-14 09:05:00,0.35192395,10.2
2026-03-14 09:10:00,0.35231185,10.2
