time,sm_bank_20cm,sm_irr_10cm,temp_bank_20cm,temp_irr_10cm
2026-05-11 00:35:00,0.3607292799999999,0.29723005,18.26,23.34
2026-05-11 00:40:00,0.36076807,0.2969973100000001,18.38,23.98
2026-05-11 00:45:00,0.3607292799999999,0.29684215,18.52,24.2
2026-05-11 00:50:00,0.3606904899999999,0.29688094,18.64,24.2
2026-05-11 00:55:00,0.3606904899999999,0.2968033600000001,18.76,24.12
2026-05-11 01:00:00,0.3605353299999998,0.2965706200000001,18.92,24.16
2026-05-11 01:05:00,0.3606517,0.2964154600000001,19.04,24.44
2026-05-11 01:10:00,0.3605741200000001,0.2962215100000001,19.16,24.52
2026-05-11 01:15:00,0.3605741200000001,0.2961439299999999,19.28,24.94
2026-05-11 01:20:00,0.3605741200000001,0.29591119,19.4,25.32
2026-05-11 01:25:00,0.3604577499999999,0.2956396600000001,19.52,25.62
2026-05-11 01:30:00,0.3604189600000001,0.2954845,19.64,26.02
2026-05-11 01:35:00,0.36049654,0.29540692,19.76,26.1
2026-05-11 01:40:00,0.3603025899999999,0.29560087,19.9,26.16
2026-05-11 01:45:00,0.36022501,0.2958336100000001,20.02,25.74
2026-05-11 01:50:00,0.3603025899999999,0.29567845,20.16,26.16
2026-05-11 01:55:00,0.3602638,0.29540692,20.26,27.0
2026-05-11 02:00:00,0.3602638,0.29505781,20.38,27.7
2026-05-11 02:05:00,0.3602638,0.29494144,20.52,27.82
2026-05-11 02:10:00,0.3601474299999998,0.29525176,20.64,26.86
2026-05-11 02:15:00,0.36010864,0.29521297,20.76,27.04
2026-05-11 02:20:00,0.35999227,0.29513539,20.88,26.88
2026-05-11 02:25:00,0.35999227,0.29501902,21.0,27.4
2026-05-11 02:30:00,0.3599534799999999,0.29451475,21.1,28.4
2026-05-11 02:35:00,0.3600310600000001,0.2941268499999999,21.22,29.28
2026-05-11 02:40:00,0.3596431600000001,0.29381653,21.34,29.78
2026-05-11 02:45:00,0.359488,0.2939328999999999,21.46,29.18
2026-05-11 02:50:00,0.3593716299999998,0.2941268499999999,21.6,28.12
2026-05-11 02:55:00,0.35921647,0.2943208,21.74,27.84
2026-05-11 03:00:00,0.3591001,0.29443717,21.82,27.38
2026-05-11 03:05:00,0.3591001,0.29408806,21.92,28.0
2026-05-11 03:10:00,0.3591388899999999,0.29366137,22.0,28.96
2026-05-11 03:15:00,0.3591776799999999,0.29350621,22.08,29.44
2026-05-11 03:20:00,0.3592940499999999,0.2933510499999999,22.18,29.24
2026-05-11 03:25:00,0.3592940499999999,0.2931570999999999,22.28,29.68
2026-05-11 03:30:00,0.3591001,0.29269162,22.38,30.26
2026-05-11 03:35:00,0.3591388899999999,0.2927692,22.5,29.94
2026-05-11 03:40:00,0.3590225200000001,0.2929631499999999,22.62,29.24
2026-05-11 03:45:00,0.35906131,0.2929631499999999,22.72,28.6
2026-05-11 03:50:00,0.35906131,0.2931570999999999,22.8,27.92
2026-05-11 03:55:00,0.3591776799999999,0.29327347,22.9,27.5
2026-05-11 04:00:00,0.3591776799999999,0.2931570999999999,22.94,27.52
2026-05-11 04:05:00,0.3591776799999999,0.29269162,23.0,28.66
2026-05-11 04:10:00,0.35921647,0.2922261399999999,23.0,29.74
2026-05-11 04:15:00,0.35933284,0.29195461,23.1,30.6
2026-05-11 04:20:00,0.35933284,0.2916442899999999,23.14,30.92
2026-05-11 04:25:00,0.3592940499999999,0.2915279200000001,23.24,30.84
2026-05-11 04:30:00,0.3592940499999999,0.2912176,23.32,31.26
2026-05-11 04:35:00,0.35933284,0.2909460700000001,23.42,31.64
2026-05-11 04:40:00,0.35933284,0.2907521200000001,23.52,31.96
2026-05-11 04:45:00,0.3592552600000001,0.2904805899999999,23.62,32.24
2026-05-11 04:50:00,0.35933284,0.2902866399999999,23.72,32.04
2026-05-11 04:55:00,0.3592552600000001,0.2906745399999999,23.84,30.86
2026-05-11 05:00:00,0.3592552600000001,0.2911012299999999,23.94,29.64
2026-05-11 05:05:00,0.3592552600000001,0.29141155,24.02,28.94
2026-05-11 05:10:00,0.35921647,0.2911012299999999,24.1,29.6
2026-05-11 05:15:00,0.3593716299999998,0.2908684899999999,24.1,30.1
2026-05-11 05:20:00,0.3594104200000001,0.29059696,24.2,29.5
2026-05-11 05:25:00,0.3593716299999998,0.2909072799999999,24.2,28.76
2026-05-11 05:30:00,0.3592940499999999,0.2910624399999999,24.24,28.46
2026-05-11 05:35:00,0.35933284,0.2912563899999999,24.3,28.14
2026-05-11 05:40:00,0.359488,0.2911012299999999,24.3,28.64
2026-05-11 05:45:00,0.359488,0.2908684899999999,24.3,29.0
2026-05-11 05:50:00,0.359488,0.2907133299999999,24.3,28.8
2026-05-11 05:55:00,0.3595267899999999,0.2909460700000001,24.3,27.98
2026-05-11 06:00:00,0.3595655799999999,0.2911012299999999,24.3,27.18
2026-05-11 06:05:00,0.3596431600000001,0.29137276,24.3,26.46
2026-05-11 06:10:00,0.35972074,0.29156671,24.3,25.98
2026-05-11 06:15:00,0.35983711,0.29176066,24.3,25.68
2026-05-11 06:20:00,0.3598759,0.2918382399999999,24.22,25.44
2026-05-11 06:25:00,0.3599146899999999,0.29210977,24.2,25.26
2026-05-11 06:30:00,0.3600310600000001,0.29210977,24.14,25.06
2026-05-11 06:35:00,0.3601474299999998,0.2922261399999999,24.1,24.98
2026-05-11 06:40:00,0.3601862200000001,0.29226493,24.02,24.82
2026-05-11 06:45:00,0.3603025899999999,0.29234251,24.0,24.6
2026-05-11 06:50:00,0.36038017,0.29249767,23.9,24.52
2026-05-11 06:55:00,0.36049654,0.29257525,23.86,24.6
2026-05-11 07:00:00,0.36061291,0.29288557,23.8,24.54
2026-05-11 07:05:00,0.3606904899999999,0.29304073,23.76,24.36
2026-05-11 07:10:00,0.3607292799999999,0.29323468,23.7,24.42
2026-05-11 07:15:00,0.3609232299999998,0.29311831,23.66,24.58
2026-05-11 07:20:00,0.3610783899999999,0.29307952,23.6,24.66
2026-05-11 07:25:00,0.3612335499999999,0.29311831,23.6,24.72
2026-05-11 07:30:00,0.3613499200000001,0.29307952,23.5,24.52
2026-05-11 07:35:00,0.3613887099999999,0.29323468,23.5,24.32
2026-05-11 07:40:00,0.3615826600000001,0.2933510499999999,23.46,24.42
2026-05-11 07:45:00,0.36169903,0.29323468,23.4,24.72
2026-05-11 07:50:00,0.36169903,0.2931958899999999,23.4,24.7
2026-05-11 07:55:00,0.3618541899999999,0.29327347,23.32,24.42
2026-05-11 08:00:00,0.3618541899999999,0.29327347,23.3,24.2
2026-05-11 08:05:00,0.36193177,0.29342863,23.3,23.98
2026-05-11 08:10:00,0.36193177,0.29358379,23.24,23.88
2026-05-11 08:15:00,0.3620093499999999,0.29362258,23.2,23.76
2026-05-11 08:20:00,0.3622420899999999,0.29370016,23.2,23.58
2026-05-11 08:25:00,0.36247483,0.29362258,23.12,23.48
2026-05-11 08:30:00,0.36247483,0.29385532,23.1,23.34
2026-05-11 08:35:00,0.3625136200000001,0.29377774,23.08,23.22
2026-05-11 08:40:00,0.3625524099999999,0.29397169,23.0,23.1
2026-05-11 08:45:00,0.3626687799999999,0.29404927,23.0,23.0
2026-05-11 08:50:00,0.36274636,0.29397169,22.94,22.94
2026-05-11 08:55:00,0.3629015200000001,0.29404927,22.9,22.9
2026-05-11 09:00:00,0.3629015200000001,0.29416564,22.9,22.88
2026-05-11 09:05:00,0.3629403099999999,0.29428201,22.8,22.76
2026-05-11 09:10:00,0.3630178900000001,0.29439838,22.8,22.6
2026-05-11 09:15:00,0.36309547,0.29443717,22.76,22.46
2026-05-11 09:20:00,0.36309547,0.29451475,22.7,22.32
2026-05-11 09:25:00,0.36309547,0.29451475,22.7,22.3
2026-05-11 09:30:00,0.36321184,0.29447596,22.62,22.24
2026-05-11 09:35:00,0.36325063,0.29459233,22.6,22.22
2026-05-11 09:40:00,0.3632894200000001,0.29455354,22.56,22.2
2026-05-11 09:45:00,0.3634057900000001,0.29463112,22.5,22.12
2026-05-11 09:50:00,0.363367,0.2947087,22.5,21.98
2026-05-11 09:55:00,0.36348337,0.29486386,22.44,21.86
2026-05-11 10:00:00,0.36348337,0.2947087,22.4,21.7
2026-05-11 10:05:00,0.3635997399999999,0.29455354,22.38,21.5
2026-05-11 10:10:00,0.3637161099999999,0.29478628,22.3,21.28
2026-05-11 10:15:00,0.3637161099999999,0.29474749,22.3,21.04
2026-05-11 10:20:00,0.3637549,0.29486386,22.24,20.84
2026-05-11 10:25:00,0.3637549,0.29494144,22.2,20.66
2026-05-11 10:30:00,0.36387127,0.29505781,22.16,20.5
2026-05-11 10:35:00,0.36391006,0.29517418,22.1,20.4
2026-05-11 10:40:00,0.3639876399999999,0.29521297,22.04,20.3
2026-05-11 10:45:00,0.3639876399999999,0.29521297,22.0,20.28
2026-05-11 10:50:00,0.3639488500000001,0.29536813,21.92,20.2
2026-05-11 10:55:00,0.3641428,0.2954845,21.9,20.2
2026-05-11 11:00:00,0.3641815900000001,0.29560087,21.8,20.2
2026-05-11 11:05:00,0.3642203799999999,0.2954845,21.8,20.12
2026-05-11 11:10:00,0.36441433,0.29591119,21.72,20.08
2026-05-11 11:15:00,0.36425917,0.2963378799999999,21.7,20.0
2026-05-11 11:20:00,0.36425917,0.29629909,21.6,19.9
2026-05-11 11:25:00,0.36441433,0.29645425,21.6,19.8
2026-05-11 11:30:00,0.36468586,0.2965318299999999,21.5,19.72
2026-05-11 11:35:00,0.36441433,0.29649304,21.5,19.7
2026-05-11 11:40:00,0.3646082799999999,0.2963766700000001,21.4,19.7
2026-05-11 11:45:00,0.36464707,0.29649304,21.4,19.7
2026-05-11 11:50:00,0.3648410200000001,0.29649304,21.3,19.7
2026-05-11 11:55:00,0.3648410200000001,0.2965706200000001,21.3,19.7
2026-05-11 12:00:00,0.3649961799999999,0.2966482,21.2,19.64
2026-05-11 12:05:00,0.36519013,0.2966482,21.2,19.6
2026-05-11 12:10:00,0.3653840799999999,0.2967645700000001,21.12,19.56
2026-05-11 12:15:00,0.36503497,0.2968033600000001,21.1,19.5
2026-05-11 12:20:00,0.3653065,0.2969197299999999,21.04,19.44
2026-05-11 12:25:00,0.36519013,0.2969197299999999,21.0,19.34
2026-05-11 12:30:00,0.3652289200000001,0.29707489,20.98,19.24
2026-05-11 12:35:00,0.36542287,0.2969585200000001,20.9,19.18
2026-05-11 12:40:00,0.3655392399999999,0.29707489,20.9,19.1
2026-05-11 12:45:00,0.3653840799999999,0.2971524700000001,20.82,19.1
2026-05-11 12:50:00,0.3656944,0.29726884,20.8,19.08
2026-05-11 12:55:00,0.3658107700000002,0.29723005,20.76,19.0
2026-05-11 13:00:00,0.3657719799999999,0.2973076299999999,20.7,19.0
2026-05-11 13:05:00,0.3658107700000002,0.297424,20.7,18.9
2026-05-11 13:10:00,0.3658883500000001,0.297424,20.62,18.84
2026-05-11 13:15:00,0.3659271399999999,0.29746279,20.6,18.74
2026-05-11 13:20:00,0.3660823,0.2975791600000001,20.58,18.66
2026-05-11 13:25:00,0.3660823,0.29761795,20.5,18.58
2026-05-11 13:30:00,0.3661598799999999,0.2976955299999999,20.5,18.5
2026-05-11 13:35:00,0.3661598799999999,0.2979282700000001,20.44,18.42
2026-05-11 13:40:00,0.3664314100000001,0.2979282700000001,20.4,18.36
2026-05-11 13:45:00,0.3663150399999999,0.2979670600000001,20.4,18.28
2026-05-11 13:50:00,0.3664702,0.2981222200000001,20.3,18.2
2026-05-11 13:55:00,0.3663926200000001,0.29800585,20.3,18.14
2026-05-11 14:00:00,0.36650899,0.2981222200000001,20.26,18.1
2026-05-11 14:05:00,0.3665865700000002,0.2981610100000001,20.2,18.0
2026-05-11 14:10:00,0.3667029399999999,0.2981998,20.2,18.0
2026-05-11 14:15:00,0.36674173,0.2982773799999999,20.1,18.0
2026-05-11 14:20:00,0.3667029399999999,0.2983161700000001,20.1,18.0
2026-05-11 14:25:00,0.3666641500000001,0.2983549600000001,20.04,18.02
2026-05-11 14:30:00,0.3667805200000001,0.2983549600000001,20.0,18.1
2026-05-11 14:35:00,0.3667029399999999,0.29839375,20.0,18.1
2026-05-11 14:40:00,0.3667029399999999,0.2984713299999999,19.96,18.1
2026-05-11 14:45:00,0.3666641500000001,0.2984713299999999,19.9,18.2
2026-05-11 14:50:00,0.3666641500000001,0.2985489100000001,19.9,18.2
2026-05-11 14:55:00,0.3667029399999999,0.2985489100000001,19.9,18.2
2026-05-11 15:00:00,0.3667805200000001,0.2986652799999999,19.82,18.2
2026-05-11 15:05:00,0.3667029399999999,0.2985877,19.8,18.2
2026-05-11 15:10:00,0.3667029399999999,0.29882044,19.8,18.2
2026-05-11 15:15:00,0.3665477799999999,0.2988592299999999,19.8,18.2
2026-05-11 15:20:00,0.36674173,0.2989756,19.78,18.2
2026-05-11 15:25:00,0.3665477799999999,0.2988980200000001,19.7,18.2
2026-05-11 15:30:00,0.3666641500000001,0.2988980200000001,19.7,18.1
2026-05-11 15:35:00,0.3664702,0.2989368100000001,19.7,18.1
2026-05-11 15:40:00,0.3665865700000002,0.2990531799999999,19.7,18.1
2026-05-11 15:45:00,0.3664314100000001,0.2989756,19.66,18.08
2026-05-11 15:50:00,0.3663926200000001,0.2990919700000001,19.6,18.0
2026-05-11 15:55:00,0.3665477799999999,0.2990531799999999,19.6,18.0
2026-05-11 16:00:00,0.36650899,0.2989368100000001,19.6,17.92
2026-05-11 16:05:00,0.3664314100000001,0.29901439,19.6,17.82
2026-05-11 16:10:00,0.3663150399999999,0.2989756,19.5,17.76
2026-05-11 16:15:00,0.3662762500000001,0.2990919700000001,19.5,17.68
2026-05-11 16:20:00,0.3661986700000002,0.2992859200000001,19.5,17.56
2026-05-11 16:25:00,0.3661598799999999,0.29940229,19.5,17.44
2026-05-11 16:30:00,0.3660823,0.29951866,19.42,17.34
2026-05-11 16:35:00,0.3660047200000001,0.29951866,19.4,17.24
2026-05-11 16:40:00,0.36612109,0.2998289799999999,19.4,17.12
2026-05-11 16:45:00,0.3660047200000001,0.2998677700000001,19.38,17.04
2026-05-11 16:50:00,0.3660047200000001,0.2998677700000001,19.3,17.0
2026-05-11 16:55:00,0.3660435100000001,0.2998677700000001,19.3,17.0
2026-05-11 17:00:00,0.3660435100000001,0.2998677700000001,19.26,17.0
2026-05-11 17:05:00,0.36612109,0.29990656,19.2,17.0
2026-05-11 17:10:00,0.36623746,0.29990656,19.2,17.0
2026-05-11 17:15:00,0.3660823,0.29990656,19.2,16.98
2026-05-11 17:20:00,0.36596593,0.30010051,19.1,16.88
2026-05-11 17:25:00,0.3658883500000001,0.29998414,19.1,16.8
2026-05-11 17:30:00,0.3660047200000001,0.3000229299999999,19.1,16.72
2026-05-11 17:35:00,0.3660047200000001,0.3002168799999999,19.04,16.72
2026-05-11 17:40:00,0.3660823,0.30017809,19.0,16.8
2026-05-11 17:45:00,0.3660047200000001,0.3002168799999999,19.0,16.9
2026-05-11 17:50:00,0.3660823,0.3002168799999999,18.96,16.9
2026-05-11 17:55:00,0.36573319,0.3002168799999999,18.9,17.0
2026-05-11 18:00:00,0.3657719799999999,0.3002556700000001,18.9,17.0
2026-05-11 18:05:00,0.3658107700000002,0.30017809,18.9,17.0
2026-05-11 18:10:00,0.3657719799999999,0.3002168799999999,18.86,17.0
2026-05-11 18:15:00,0.3658107700000002,0.30037204,18.8,17.04
2026-05-11 18:20:00,0.3658883500000001,0.30029446,18.8,17.1
2026-05-11 18:25:00,0.3659271399999999,0.30033325,18.8,17.18
2026-05-11 18:30:00,0.3658107700000002,0.30037204,18.8,17.16
2026-05-11 18:35:00,0.36596593,0.3004108299999999,18.78,17.1
2026-05-11 18:40:00,0.3659271399999999,0.3004108299999999,18.7,17.14
2026-05-11 18:45:00,0.3659271399999999,0.3004108299999999,18.7,17.2
2026-05-11 18:50:00,0.3659271399999999,0.3005659899999999,18.7,17.2
2026-05-11 18:55:00,0.36584956,0.3004496200000001,18.7,17.2
2026-05-11 19:00:00,0.3658883500000001,0.3004496200000001,18.7,17.2
2026-05-11 19:05:00,0.3656944,0.30048841,18.7,17.2
2026-05-11 19:10:00,0.3658107700000002,0.3006047799999999,18.64,17.22
2026-05-11 19:15:00,0.3657719799999999,0.3005659899999999,18.6,17.3
2026-05-11 19:20:00,0.3659271399999999,0.3005659899999999,18.6,17.3
2026-05-11 19:25:00,0.36596593,0.3005272,18.6,17.3
2026-05-11 19:30:00,0.3661986700000002,0.3005659899999999,18.6,17.28
2026-05-11 19:35:00,0.36612109,0.3006435700000001,18.6,17.2
2026-05-11 19:40:00,0.3660435100000001,0.3006435700000001,18.6,17.2
2026-05-11 19:45:00,0.3660435100000001,0.3007987299999999,18.6,17.12
2026-05-11 19:50:00,0.3660047200000001,0.30072115,18.6,17.1
2026-05-11 19:55:00,0.3659271399999999,0.30072115,18.56,17.2
2026-05-11 20:00:00,0.36596593,0.3008375200000001,18.5,17.2
2026-05-11 20:05:00,0.3658107700000002,0.3007987299999999,18.5,17.2
2026-05-11 20:10:00,0.3659271399999999,0.3008375200000001,18.5,17.2
2026-05-11 20:15:00,0.36584956,0.3009151,18.5,17.12
2026-05-11 20:20:00,0.3658107700000002,0.30107026,18.5,17.1
2026-05-11 20:25:00,0.3657719799999999,0.3009926799999999,18.5,17.1
2026-05-11 20:30:00,0.3658883500000001,0.3009926799999999,18.5,17.1
2026-05-11 20:35:00,0.3660047200000001,0.3010314700000001,18.5,17.08
2026-05-11 20:40:00,0.3658883500000001,0.30110905,18.46,17.0
2026-05-11 20:45:00,0.3660047200000001,0.30110905,18.4,17.0
2026-05-11 20:50:00,0.3659271399999999,0.3011478399999999,18.4,17.0
2026-05-11 20:55:00,0.36584956,0.3012254200000001,18.4,17.1
2026-05-11 21:00:00,0.3658883500000001,0.3011478399999999,18.4,17.1
2026-05-11 21:05:00,0.3658883500000001,0.301303,18.4,17.1
2026-05-11 21:10:00,0.3658883500000001,0.3015745299999999,18.4,17.1
2026-05-11 21:15:00,0.36596593,0.30223396,18.4,17.1
2026-05-11 21:20:00,0.36612109,0.3024667,18.32,17.18
2026-05-11 21:25:00,0.3663926200000001,0.3019624299999999,18.3,17.2
2026-05-11 21:30:00,0.36701326,0.3013805799999999,18.3,17.2
2026-05-11 21:35:00,0.36856486,0.3028933899999999,18.3,17.2
2026-05-11 21:40:00,0.3698061399999999,0.30696634,18.3,17.1
2026-05-11 21:45:00,0.3738015100000001,0.3136382200000001,18.3,17.1
2026-05-11 21:50:00,0.3791933200000002,0.31569409,18.3,17.1
2026-05-11 21:55:00,0.3892787200000001,0.31868092,18.2,17.1
2026-05-11 22:00:00,0.39261466,0.3232581399999999,18.2,17.1
2026-05-11 22:05:00,0.3929249799999999,0.3285723700000001,18.2,17.1
2026-05-11 22:10:00,0.39300256,0.3329944299999998,18.2,17.1
2026-05-11 22:15:00,0.3931965100000001,0.3399378399999999,18.2,17.1
2026-05-11 22:20:00,0.39354562,0.3484716399999999,18.2,17.1
2026-05-11 22:25:00,0.3937007799999999,0.3530100700000001,18.18,17.1
2026-05-11 22:30:00,0.39377836,0.35580295,18.1,17.06
2026-05-11 22:35:00,0.39404989,0.3570442299999999,18.1,17.0
2026-05-11 22:40:00,0.3942050500000001,0.3586346200000001,18.1,16.9
2026-05-11 22:45:00,0.39432142,0.3591388899999999,18.1,16.9
2026-05-11 22:50:00,0.39428263,0.3589061499999999,18.1,16.9
2026-05-11 22:55:00,0.3943602100000001,0.3585958299999998,18.02,16.9
2026-05-11 23:00:00,0.3945153700000001,0.3588673600000001,18.0,16.82
2026-05-11 23:05:00,0.3946317399999999,0.3595267899999999,18.0,16.76
2026-05-11 23:10:00,0.3945153700000001,0.35999227,18.0,16.7
2026-05-11 23:15:00,0.39467053,0.3604577499999999,18.0,16.7
2026-05-11 23:20:00,0.3945929500000001,0.36076807,18.0,16.64
2026-05-11 23:25:00,0.39467053,0.3612335499999999,17.94,16.6
2026-05-11 23:30:00,0.39470932,0.3622033,17.9,16.52
2026-05-11 23:35:00,0.39482569,0.36464707,17.9,16.5
2026-05-11 23:40:00,0.3948644799999999,0.36751753,17.9,16.5
2026-05-11 23:45:00,0.39494206,0.36972856,17.9,16.5
2026-05-11 23:50:00,0.3950196399999999,0.3703104100000001,17.8,16.4
2026-05-11 23:55:00,0.39509722,0.3704267799999998,17.8,16.4
2026-05-12 00:00:00,0.3951360100000001,0.3706983100000001,17.8,16.3
2026-05-12 00:05:00,0.3951360100000001,0.3710862100000001,17.8,16.3
2026-05-12 00:10:00,0.3951747999999999,0.3714741100000001,17.7,16.3
2026-05-12 00:15:00,0.3952523799999998,0.37166806,17.7,16.3
2026-05-12 00:20:00,0.3952911700000001,0.3719007999999999,17.7,16.22
2026-05-12 00:25:00,0.39521359,0.37205596,17.7,16.24
2026-05-12 00:30:00,0.3954075399999999,0.3724050700000001,17.66,16.3
2026-05-12 00:35:00,0.3952523799999998,0.3725602299999999,17.6,16.3
2026-05-12 00:40:00,0.3954075399999999,0.3732972399999999,17.6,16.26
2026-05-12 00:45:00,0.39548512,0.3740730399999999,17.6,16.2
2026-05-12 00:50:00,0.3955626999999999,0.3744609399999999,17.6,16.2
2026-05-12 00:55:00,0.3956402799999998,0.37519795,17.6,16.16
2026-05-12 01:00:00,0.3956402799999998,0.3756634299999999,17.54,16.1
2026-05-12 01:05:00,0.3956790700000001,0.3760125400000001,17.5,16.1
2026-05-12 01:10:00,0.39575665,0.37612891,17.5,16.04
2026-05-12 01:15:00,0.39575665,0.3764004400000001,17.5,16.0
2026-05-12 01:20:00,0.3957954399999999,0.37674955,17.5,15.92
2026-05-12 01:25:00,0.39583423,0.37729261,17.5,15.9
2026-05-12 01:30:00,0.39583423,0.3778356700000001,17.5,15.9
2026-05-12 01:35:00,0.39587302,0.37818478,17.42,15.9
2026-05-12 01:40:00,0.3960281799999998,0.37845631,17.4,15.94
2026-05-12 01:45:00,0.39610576,0.3784951000000001,17.4,16.08
2026-05-12 01:50:00,0.39598939,0.3786502600000001,17.4,16.28
2026-05-12 01:55:00,0.3960281799999998,0.37872784,17.4,16.52
2026-05-12 02:00:00,0.3959118100000001,0.3786502600000001,17.4,16.72
2026-05-12 02:05:00,0.39583423,0.3786502600000001,17.4,16.9
2026-05-12 02:10:00,0.3957954399999999,0.37857268,17.4,17.02
2026-05-12 02:15:00,0.3959505999999999,0.3787666299999999,17.4,17.12
2026-05-12 02:20:00,0.3959118100000001,0.37868905,17.4,17.3
2026-05-12 02:25:00,0.39583423,0.3786502600000001,17.5,17.46
2026-05-12 02:30:00,0.3959505999999999,0.3785338899999999,17.5,17.58
2026-05-12 02:35:00,0.3957954399999999,0.37857268,17.5,17.62
2026-05-12 02:40:00,0.3957954399999999,0.3785338899999999,17.52,17.7
2026-05-12 02:45:00,0.3956790700000001,0.37845631,17.6,17.78
2026-05-12 02:50:00,0.39571786,0.3784951000000001,17.6,17.88
2026-05-12 02:55:00,0.3956402799999998,0.37857268,17.6,17.92
2026-05-12 03:00:00,0.3956790700000001,0.3784951000000001,17.7,18.04
2026-05-12 03:05:00,0.39571786,0.37833994,17.7,18.2
2026-05-12 03:10:00,0.39571786,0.37833994,17.74,18.4
2026-05-12 03:15:00,0.39575665,0.37830115,17.8,18.56
2026-05-12 03:20:00,0.39575665,0.37791325,17.8,18.76
2026-05-12 03:25:00,0.39575665,0.3778356700000001,17.88,18.94
2026-05-12 03:30:00,0.3956790700000001,0.37764172,17.9,19.08
2026-05-12 03:35:00,0.3955626999999999,0.3776029299999999,17.98,19.2
2026-05-12 03:40:00,0.3956402799999998,0.37756414,18.0,19.3
2026-05-12 03:45:00,0.3956402799999998,0.3773314000000001,18.1,19.4
2026-05-12 03:50:00,0.3956402799999998,0.37702108,18.12,19.5
2026-05-12 03:55:00,0.39467053,0.37690471,18.2,19.62
2026-05-12 04:00:00,0.3887744499999999,0.3767107599999999,18.22,19.74
2026-05-12 04:05:00,0.38834776,0.3766719700000001,18.3,19.84
2026-05-12 04:10:00,0.3878434900000001,0.37647802,18.34,20.0
2026-05-12 04:15:00,0.3866022099999999,0.37624528,18.4,20.18
2026-05-12 04:20:00,0.3860203600000001,0.37636165,18.48,20.36
2026-05-12 04:25:00,0.38571004,0.37609012,18.54,20.52
2026-05-12 04:30:00,0.3855160899999999,0.3759349599999999,18.6,20.74
2026-05-12 04:35:00,0.38532214,0.37581859,18.68,20.88
2026-05-12 04:40:00,0.3850118200000001,0.37558585,18.76,21.1
2026-05-12 04:45:00,0.38493424,0.3753918999999999,18.84,21.3
2026-05-12 04:50:00,0.3844687600000001,0.3751203700000001,18.92,21.48
2026-05-12 04:55:00,0.38427481,0.3748876299999999,19.0,21.68
2026-05-12 05:00:00,0.38377054,0.37469368,19.1,21.94
2026-05-12 05:05:00,0.3835378,0.37453852,19.18,22.16
2026-05-12 05:10:00,0.3831886899999999,0.37426699,19.28,22.22
2026-05-12 05:15:00,0.3828007899999999,0.37426699,19.38,22.2
2026-05-12 05:20:00,0.3823741000000001,0.37403425,19.48,22.28
2026-05-12 05:25:00,0.38206378,0.37387909,19.58,22.18
2026-05-12 05:30:00,0.38144314,0.37376272,19.68,22.14
2026-05-12 05:35:00,0.3811328200000001,0.3736851399999999,19.78,22.18
2026-05-12 05:40:00,0.3807449200000002,0.37364635,19.88,22.2
2026-05-12 05:45:00,0.38055097,0.3735299799999998,19.96,22.14
2026-05-12 05:50:00,0.3803182299999999,0.3737239299999999,20.04,22.08
2026-05-12 05:55:00,0.3799691200000002,0.37415062,20.1,22.0
2026-05-12 06:00:00,0.3799303299999999,0.3740730399999999,20.2,21.98
2026-05-12 06:05:00,0.38249047,0.35572537,20.26,21.96
2026-05-12 06:10:00,0.3820249899999999,0.2985877,20.32,21.58
2026-05-12 06:15:00,0.3803570200000002,0.30498805,20.4,21.0
2026-05-12 06:20:00,0.37884421,0.3058802200000001,20.46,20.68
2026-05-12 06:25:00,0.3785338899999999,0.30657844,20.5,20.54
2026-05-12 06:30:00,0.37806841,0.3071215,20.56,20.42
2026-05-12 06:35:00,0.37768051,0.3075481899999999,20.6,20.38
2026-05-12 06:40:00,0.3773701899999999,0.30824641,20.6,20.3
2026-05-12 06:45:00,0.37558585,0.3084791499999999,20.66,20.3
2026-05-12 06:50:00,0.37504279,0.30878947,20.7,20.22
2026-05-12 06:55:00,0.37504279,0.309061,20.7,20.2
2026-05-12 07:00:00,0.37496521,0.3091385799999999,20.7,20.2
2026-05-12 07:05:00,0.3748876299999999,0.3094876899999999,20.76,20.14
2026-05-12 07:10:00,0.37496521,0.3096428499999999,20.8,20.1
2026-05-12 07:15:00,0.3747712599999999,0.3099143799999999,20.8,20.1
2026-05-12 07:20:00,0.37465489,0.3101471200000001,20.8,20.1
2026-05-12 07:25:00,0.37442215,0.3102634899999999,20.8,20.1
2026-05-12 07:30:00,0.3739178799999998,0.3104962299999998,20.9,20.04
2026-05-12 07:35:00,0.37403425,0.3106126,20.9,20.0
2026-05-12 07:40:00,0.3740730399999999,0.3106901799999999,20.9,20.0
2026-05-12 07:45:00,0.3738015100000001,0.3107677600000001,20.9,20.0
2026-05-12 07:50:00,0.3737239299999999,0.3110392899999999,20.9,20.0
2026-05-12 07:55:00,0.3735687700000001,0.3109617099999999,20.9,20.0
2026-05-12 08:00:00,0.37337482,0.31111687,20.9,20.0
2026-05-12 08:05:00,0.37321966,0.31123324,20.9,20.0
2026-05-12 08:10:00,0.37321966,0.3113884,20.9,20.0
2026-05-12 08:15:00,0.37310329,0.3114659799999999,20.9,20.0
2026-05-12 08:20:00,0.3730257100000001,0.3116987200000001,20.9,20.0
2026-05-12 08:25:00,0.3729093399999999,0.31165993,20.88,20.0
2026-05-12 08:30:00,0.37287055,0.3118150899999999,20.8,20.0
2026-05-12 08:35:00,0.37283176,0.31200904,20.8,20.0
