time,sm_root_10cm,sm_tree_above,temp_root_10cm,temp_tree_above
2026-02-21 16:20:00,0.242,0.322,6.7,9.6
2026-02-21 16:25:00,0.242,0.322,6.7,9.7
2026-02-21 16:30:00,0.242,0.322,6.7,9.8
2026-02-21 16:35:00,0.242,0.322,6.7,9.8
2026-02-21 16:40:00,0.242,0.322,6.7,9.9
2026-02-21 16:45:00,0.242,0.322,6.7,10.0
2026-02-21 16:50:00,0.242,0.322,6.7,10.1
2026-02-21 16:55:00,0.242,0.322,6.7,10.1
2026-02-21 17:00:00,0.242,0.322,6.7,10.2
2026-02-21 17:05:00,0.242,0.322,6.7,10.2
2026-02-21 17:10:00,0.242,0.322,6.7,10.3
2026-02-21 17:15:00,0.242,0.322,6.7,10.3
2026-02-21 17:20:00,0.242,0.322,6.7,10.3
2026-02-21 17:25:00,0.242,0.322,6.7,10.3
2026-02-21 17:30:00,0.242,0.322,6.7,10.3
2026-02-21 17:35:00,0.242,0.322,6.7,10.2
2026-02-21 17:40:00,0.242,0.322,6.7,10.1
2026-02-21 17:45:00,0.242,0.322,6.7,10.1
2026-02-21 17:50:00,0.242,0.322,6.7,10.1
2026-02-21 17:55:00,0.242,0.322,6.7,10.2
2026-02-21 18:00:00,0.242,0.322,6.7,10.3
2026-02-21 18:05:00,0.242,0.322,6.7,10.4
2026-02-21 18:10:00,0.242,0.322,6.7,10.4
2026-02-21 18:15:00,0.242,0.322,6.7,10.5
2026-02-21 18:20:00,0.242,0.322,6.7,10.6
2026-02-21 18:25:00,0.242,0.322,6.7,10.7
2026-02-21 18:30:00,0.242,0.322,6.7,10.7
2026-02-21 18:35:00,0.242,0.322,6.7,10.7
2026-02-21 18:40:00,0.242,0.322,6.7,10.8
2026-02-21 18:45:00,0.242,0.322,6.7,10.8
2026-02-21 18:50:00,0.242,0.322,6.7,10.7
2026-02-21 18:55:00,0.242,0.322,6.7,10.7
2026-02-21 19:00:00,0.242,0.322,6.7,10.7
2026-02-21 19:05:00,0.242,0.322,6.7,10.8
2026-02-21 19:10:00,0.242,0.322,6.7,10.9
2026-02-21 19:15:00,0.242,0.322,6.7,11.0
2026-02-21 19:20:00,0.242,0.322,6.7,11.0
2026-02-21 19:25:00,0.242,0.322,6.7,11.1
2026-02-21 19:30:00,0.242,0.322,6.7,11.2
2026-02-21 19:35:00,0.242,0.322,6.7,11.3
2026-02-21 19:40:00,0.242,0.322,6.7,11.3
2026-02-21 19:45:00,0.242,0.322,6.7,11.4
2026-02-21 19:50:00,0.242,0.322,6.7,11.6
2026-02-21 19:55:00,0.242,0.322,6.7,11.6
2026-02-21 20:00:00,0.242,0.322,6.7,11.7
2026-02-21 20:05:00,0.242,0.322,6.7,11.7
2026-02-21 20:10:00,0.242,0.322,6.7,11.8
2026-02-21 20:15:00,0.242,0.322,6.7,11.8
2026-02-21 20:20:00,0.242,0.322,6.7,11.8
2026-02-21 20:25:00,0.242,0.322,6.7,11.8
2026-02-21 20:30:00,0.242,0.322,6.7,11.9
2026-02-21 20:35:00,0.242,0.322,6.7,11.9
2026-02-21 20:40:00,0.242,0.322,6.7,11.9
2026-02-21 20:45:00,0.242,0.322,6.7,11.9
2026-02-21 20:50:00,0.242,0.322,6.7,11.9
2026-02-21 20:55:00,0.242,0.322,6.7,11.9
2026-02-21 21:00:00,0.242,0.322,6.7,11.9
2026-02-21 21:05:00,0.242,0.322,6.7,11.9
2026-02-21 21:10:00,0.242,0.322,6.7,11.9
2026-02-21 21:15:00,0.242,0.322,6.7,11.8
2026-02-21 21:20:00,0.242,0.322,6.7,11.8
2026-02-21 21:25:00,0.242,0.322,6.7,11.9
2026-02-21 21:30:00,0.242,0.322,6.7,12.0
2026-02-21 21:35:00,0.242,0.322,6.7,12.1
2026-02-21 21:40:00,0.242,0.322,6.7,12.1
2026-02-21 21:45:00,0.242,0.322,6.8,12.2
2026-02-21 21:50:00,0.242,0.322,6.8,12.2
2026-02-21 21:55:00,0.242,0.322,6.8,12.2
2026-02-21 22:00:00,0.242,0.322,6.8,12.1
2026-02-21 22:05:00,0.242,0.322,6.8,12.1
2026-02-21 22:10:00,0.242,0.322,6.8,12.1
