date,time,source,product,file,n,s,e,w,resolution_m,description
2025-01-01,00:00:00,modis,ndvi,HP_SAT_NDVI_20250101_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-01-01,02:21:11,hls,ndvi,HP_SAT_NDVI_20250101_0221.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-01-01,13:00:00,modis,lst,HP_SAT_LST_20250101_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-01-06,02:20:09,hls,ndvi,HP_SAT_NDVI_20250106_0220.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-01-09,13:00:00,modis,lst,HP_SAT_LST_20250109_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-01-12,02:11:36,hls,ndvi,HP_SAT_NDVI_20250112_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-01-12,02:12:00,landsat,lst,HP_SAT_LST_20250112_0212.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-01-13,02:05:45,landsat,lst,HP_SAT_LST_20250113_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-01-13,02:05:45,hls,ndvi,HP_SAT_NDVI_20250113_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-01-16,02:19:39,hls,ndvi,HP_SAT_NDVI_20250116_0219.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-01-17,00:00:00,modis,ndvi,HP_SAT_NDVI_20250117_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-01-17,13:00:00,modis,lst,HP_SAT_LST_20250117_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-01-20,02:11:29,hls,ndvi,HP_SAT_NDVI_20250120_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-01-20,02:11:53,landsat,lst,HP_SAT_LST_20250120_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-01-21,02:05:52,landsat,lst,HP_SAT_LST_20250121_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-01-21,02:05:52,hls,ndvi,HP_SAT_NDVI_20250121_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-01-21,02:20:11,hls,ndvi,HP_SAT_NDVI_20250121_0220.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-01-25,13:00:00,modis,lst,HP_SAT_LST_20250125_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-02-02,00:00:00,modis,ndvi,HP_SAT_NDVI_20250202_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-02-02,13:00:00,modis,lst,HP_SAT_LST_20250202_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-02-10,13:00:00,modis,lst,HP_SAT_LST_20250210_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-02-13,02:11:37,hls,ndvi,HP_SAT_NDVI_20250213_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-02-13,02:12:01,landsat,lst,HP_SAT_LST_20250213_0212.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-02-14,02:05:39,landsat,lst,HP_SAT_LST_20250214_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-02-14,02:05:39,hls,ndvi,HP_SAT_NDVI_20250214_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-02-18,00:00:00,modis,ndvi,HP_SAT_NDVI_20250218_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-02-18,13:00:00,modis,lst,HP_SAT_LST_20250218_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-02-21,02:11:23,hls,ndvi,HP_SAT_NDVI_20250221_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-02-21,02:11:47,landsat,lst,HP_SAT_LST_20250221_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-02-22,02:05:49,landsat,lst,HP_SAT_LST_20250222_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-02-22,02:05:49,hls,ndvi,HP_SAT_NDVI_20250222_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-02-25,02:16:09,hls,ndvi,HP_SAT_NDVI_20250225_0216.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-02-26,13:00:00,modis,lst,HP_SAT_LST_20250226_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-03-06,00:00:00,modis,ndvi,HP_SAT_NDVI_20250306_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-03-06,13:00:00,modis,lst,HP_SAT_LST_20250306_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-03-07,02:15:39,hls,ndvi,HP_SAT_NDVI_20250307_0215.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-03-09,02:11:18,hls,ndvi,HP_SAT_NDVI_20250309_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-03-09,02:11:42,landsat,lst,HP_SAT_LST_20250309_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-03-14,02:21:31,hls,ndvi,HP_SAT_NDVI_20250314_0221.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-03-14,13:00:00,modis,lst,HP_SAT_LST_20250314_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-03-17,02:11:48,landsat,lst,HP_SAT_LST_20250317_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-03-17,02:15:39,hls,ndvi,HP_SAT_NDVI_20250317_0215.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-03-22,00:00:00,modis,ndvi,HP_SAT_NDVI_20250322_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-03-22,02:16:01,hls,ndvi,HP_SAT_NDVI_20250322_0216.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-03-22,13:00:00,modis,lst,HP_SAT_LST_20250322_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-03-25,02:11:07,hls,ndvi,HP_SAT_NDVI_20250325_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-03-25,02:11:31,landsat,lst,HP_SAT_LST_20250325_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-03-26,02:05:32,landsat,lst,HP_SAT_LST_20250326_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-03-26,02:05:32,hls,ndvi,HP_SAT_NDVI_20250326_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-03-30,13:00:00,modis,lst,HP_SAT_LST_20250330_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-04-01,02:16:01,hls,ndvi,HP_SAT_NDVI_20250401_0216.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-04-02,02:11:15,hls,ndvi,HP_SAT_NDVI_20250402_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-04-02,02:11:39,landsat,lst,HP_SAT_LST_20250402_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-04-03,02:05:19,landsat,lst,HP_SAT_LST_20250403_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-04-06,02:15:29,hls,ndvi,HP_SAT_NDVI_20250406_0215.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-04-07,00:00:00,modis,ndvi,HP_SAT_NDVI_20250407_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-04-07,13:00:00,modis,lst,HP_SAT_LST_20250407_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-04-10,02:11:26,landsat,lst,HP_SAT_LST_20250410_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-04-11,02:05:32,landsat,lst,HP_SAT_LST_20250411_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-04-11,02:05:32,hls,ndvi,HP_SAT_NDVI_20250411_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-04-11,02:16:31,hls,ndvi,HP_SAT_NDVI_20250411_0216.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-04-15,13:00:00,modis,lst,HP_SAT_LST_20250415_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-04-18,02:11:17,hls,ndvi,HP_SAT_NDVI_20250418_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-04-18,02:11:41,landsat,lst,HP_SAT_LST_20250418_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-04-19,02:05:09,landsat,lst,HP_SAT_LST_20250419_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-04-19,02:05:09,hls,ndvi,HP_SAT_NDVI_20250419_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-04-23,00:00:00,modis,ndvi,HP_SAT_NDVI_20250423_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-04-23,13:00:00,modis,lst,HP_SAT_LST_20250423_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-04-26,02:10:51,hls,ndvi,HP_SAT_NDVI_20250426_0210.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-04-26,02:11:15,landsat,lst,HP_SAT_LST_20250426_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-04-26,02:15:29,hls,ndvi,HP_SAT_NDVI_20250426_0215.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-04-27,02:05:24,landsat,lst,HP_SAT_LST_20250427_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-04-27,02:05:24,hls,ndvi,HP_SAT_NDVI_20250427_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-05-01,13:00:00,modis,lst,HP_SAT_LST_20250501_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-05-04,02:11:09,hls,ndvi,HP_SAT_NDVI_20250504_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-05-04,02:11:33,landsat,lst,HP_SAT_LST_20250504_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-05-09,00:00:00,modis,ndvi,HP_SAT_NDVI_20250509_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-05-09,13:00:00,modis,lst,HP_SAT_LST_20250509_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-05-12,02:10:50,hls,ndvi,HP_SAT_NDVI_20250512_0210.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-05-12,02:11:14,landsat,lst,HP_SAT_LST_20250512_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-05-17,13:00:00,modis,lst,HP_SAT_LST_20250517_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-05-25,00:00:00,modis,ndvi,HP_SAT_NDVI_20250525_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-05-25,13:00:00,modis,lst,HP_SAT_LST_20250525_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-05-28,02:10:55,hls,ndvi,HP_SAT_NDVI_20250528_0210.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-05-28,02:11:19,landsat,lst,HP_SAT_LST_20250528_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-05-29,02:05:07,landsat,lst,HP_SAT_LST_20250529_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-05-29,02:05:07,hls,ndvi,HP_SAT_NDVI_20250529_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-06-02,13:00:00,modis,lst,HP_SAT_LST_20250602_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-06-05,02:11:15,landsat,lst,HP_SAT_LST_20250605_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-06-05,02:15:29,hls,ndvi,HP_SAT_NDVI_20250605_0215.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-06-10,00:00:00,modis,ndvi,HP_SAT_NDVI_20250610_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-06-10,13:00:00,modis,lst,HP_SAT_LST_20250610_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-06-18,13:00:00,modis,lst,HP_SAT_LST_20250618_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-06-26,00:00:00,modis,ndvi,HP_SAT_NDVI_20250626_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-06-26,13:00:00,modis,lst,HP_SAT_LST_20250626_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-06-29,02:11:12,hls,ndvi,HP_SAT_NDVI_20250629_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-06-29,02:11:36,landsat,lst,HP_SAT_LST_20250629_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-07-04,13:00:00,modis,lst,HP_SAT_LST_20250704_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-07-07,02:11:34,landsat,lst,HP_SAT_LST_20250707_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-07-08,02:05:26,landsat,lst,HP_SAT_LST_20250708_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-07-08,02:05:26,hls,ndvi,HP_SAT_NDVI_20250708_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-07-10,02:16:31,hls,ndvi,HP_SAT_NDVI_20250710_0216.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-07-12,00:00:00,modis,ndvi,HP_SAT_NDVI_20250712_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-07-12,02:21:31,hls,ndvi,HP_SAT_NDVI_20250712_0221.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-07-12,13:00:00,modis,lst,HP_SAT_LST_20250712_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-07-20,02:16:31,hls,ndvi,HP_SAT_NDVI_20250720_0216.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-07-20,13:00:00,modis,lst,HP_SAT_LST_20250720_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-07-23,02:11:18,hls,ndvi,HP_SAT_NDVI_20250723_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-07-23,02:11:42,landsat,lst,HP_SAT_LST_20250723_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-07-24,02:05:33,landsat,lst,HP_SAT_LST_20250724_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-07-24,02:05:33,hls,ndvi,HP_SAT_NDVI_20250724_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-07-25,02:15:39,hls,ndvi,HP_SAT_NDVI_20250725_0215.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-07-28,00:00:00,modis,ndvi,HP_SAT_NDVI_20250728_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-07-28,13:00:00,modis,lst,HP_SAT_LST_20250728_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-07-30,02:15:51,hls,ndvi,HP_SAT_NDVI_20250730_0215.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-07-31,02:11:20,hls,ndvi,HP_SAT_NDVI_20250731_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-07-31,02:11:44,landsat,lst,HP_SAT_LST_20250731_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-08-01,02:05:33,landsat,lst,HP_SAT_LST_20250801_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-08-01,02:05:33,hls,ndvi,HP_SAT_NDVI_20250801_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-08-01,02:21:31,hls,ndvi,HP_SAT_NDVI_20250801_0221.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-08-05,13:00:00,modis,lst,HP_SAT_LST_20250805_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-08-13,00:00:00,modis,ndvi,HP_SAT_NDVI_20250813_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-08-13,13:00:00,modis,lst,HP_SAT_LST_20250813_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-08-16,02:11:29,hls,ndvi,HP_SAT_NDVI_20250816_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-08-16,02:11:53,landsat,lst,HP_SAT_LST_20250816_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-08-17,02:05:45,landsat,lst,HP_SAT_LST_20250817_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-08-17,02:05:45,hls,ndvi,HP_SAT_NDVI_20250817_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-08-19,02:16:21,hls,ndvi,HP_SAT_NDVI_20250819_0216.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-08-21,02:21:31,hls,ndvi,HP_SAT_NDVI_20250821_0221.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-08-21,13:00:00,modis,lst,HP_SAT_LST_20250821_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-08-24,02:11:34,hls,ndvi,HP_SAT_NDVI_20250824_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-08-24,02:11:58,landsat,lst,HP_SAT_LST_20250824_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-08-25,02:05:43,landsat,lst,HP_SAT_LST_20250825_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-08-25,02:05:43,hls,ndvi,HP_SAT_NDVI_20250825_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-08-29,00:00:00,modis,ndvi,HP_SAT_NDVI_20250829_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-08-29,02:15:51,hls,ndvi,HP_SAT_NDVI_20250829_0215.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-08-29,13:00:00,modis,lst,HP_SAT_LST_20250829_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-09-03,02:15:29,hls,ndvi,HP_SAT_NDVI_20250903_0215.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-09-06,13:00:00,modis,lst,HP_SAT_LST_20250906_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-09-10,02:05:47,landsat,lst,HP_SAT_LST_20250910_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2025-09-10,02:05:47,hls,ndvi,HP_SAT_NDVI_20250910_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-09-10,02:21:31,hls,ndvi,HP_SAT_NDVI_20250910_0221.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-09-14,00:00:00,modis,ndvi,HP_SAT_NDVI_20250914_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-09-14,13:00:00,modis,lst,HP_SAT_LST_20250914_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-09-22,13:00:00,modis,lst,HP_SAT_LST_20250922_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-09-30,00:00:00,modis,ndvi,HP_SAT_NDVI_20250930_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2025-09-30,13:00:00,modis,lst,HP_SAT_LST_20250930_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-10-08,13:00:00,modis,lst,HP_SAT_LST_20251008_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2025-10-11,02:11:48,hls,ndvi,HP_SAT_NDVI_20251011_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2025-10-11,02:12:12,landsat,lst,HP_SAT_LST_20251011_0212.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
